"Species","LandedValue","Landings","ObservedPrice","FishingEntityName","Year"
"Swordfish",21,0.00952543977,2204.62262184878,"Guam (USA)",2002
"Marlin",38429,14.21603846817,2703.21440716718,"Guam (USA)",2002
"Spearfish",208,0.08346099608,2492.18209426383,"Guam (USA)",2002
"Sailfish",1871,0.72665497674,2574.81206334523,"Guam (USA)",2002
"Rainbow Runner",14902,3.73351879747,3991.40885807198,"Guam (USA)",2002
"Monchong",764,0.14923188973,5119.5491887309,"Guam (USA)",2002
"Wahoo",106730,24.35019919871,4383.12636085762,"Guam (USA)",2002
"Tunas",48,0.01723651006,2784.78646970372,"Guam (USA)",2002
"Bonita/skipjack Tuna",125369,48.52168300364,2583.77270200201,"Guam (USA)",2002
"Dogtooth Tuna",3709,1.37302410399,2701.33640714804,"Guam (USA)",2002
"Yellowfin Tuna",59289,14.51450224763,4084.81110743436,"Guam (USA)",2002
"Invertebrates",126,0.01859728717,6775.18171592551,"Guam (USA)",2002
"Lobster",5543,0.69263554899,8002.76567970384,"Guam (USA)",2002
"Octopus",7441,1.25372931068,5935.09295556322,"Guam (USA)",2002
"Shrimp\prawn(S. water)",76,0.01406136347,5404.88126646797,"Guam (USA)",2002
"Unknown",418,0.06123496995,6826.16485876139,"Guam (USA)",2003
"Assorted",40,0.00725747792,5511.55655462194,"Guam (USA)",2003
"Miscellaneous",1134,0.22498181552,5040.40736527523,"Guam (USA)",2003
"Bigeye Scad (Atulai)",2739,0.69490351084,3941.55441334451,"Guam (USA)",2003
"Black Jack",198,0.03538020486,5596.34973238535,"Guam (USA)",2003
"Jacks",7390,1.2791304834,5777.36211895832,"Guam (USA)",2003
"Sharks",15,0.00272155422,5511.55655462194,"Guam (USA)",2003
"Bottom Fish",2640,0.40324361693,6546.91082303798,"Guam (USA)",2003
"Ehu (Red Snapper)",1502,0.17826180141,8425.80961327446,"Guam (USA)",2003
"Gindai (Flower Snap)",885,0.10069750614,8788.69828980255,"Guam (USA)",2003
"Grouper",4009,0.65498738228,6120.72859486963,"Guam (USA)",2003
"Kalikali (Pink Snap)",600,0.08119303423,7389.79649781713,"Guam (USA)",2003
"Lehi (Silverjaw)",852,0.10069750614,8460.98411628449,"Guam (USA)",2003
"Onaga (Red Snapper)",7061,0.64772990436,10901.1486924889,"Guam (USA)",2003
"Opakapaka (Pink Snp)",1069,0.1224699399,8728.67252872719,"Guam (USA)",2003
"Uku (Gray Snapper)",501,0.0861825503,5813.24175550651,"Guam (USA)",2003
"Amberjack",527,0.09253284348,5695.27510644267,"Guam (USA)",2003
"Reef Fish",151081,23.31328704089,6480.46754346625,"Guam (USA)",2003
"Wrasse",1430,0.24902221113,5742.45965253871,"Guam (USA)",2003
"Rabbitfish",1944,0.29846377946,6513.3531563435,"Guam (USA)",2003
"Rudderfish (Guilli)",321,0.04853438359,6613.86786554633,"Guam (USA)",2003
"Mafute (Emperor)",8805,1.44922762215,6075.65013626869,"Guam (USA)",2003
"Parrotfish",893,0.13834567285,6454.84590593756,"Guam (USA)",2003
"Snapper",466,0.08482177319,5493.87241594401,"Guam (USA)",2003
"Surgeonfish",3660,0.62323591638,5872.57554291595,"Guam (USA)",2003
"Unicornfish",34676,6.20877236056,5585.00102536734,"Guam (USA)",2003
"Goatfish",1007,0.16057169898,6271.34175198225,"Guam (USA)",2003
"Troll Fish",146,0.04944156833,2952.98075954056,"Guam (USA)",2003
"Barracuda",6073,1.406136347,4318.92683306052,"Guam (USA)",2003
"Mahi / Dolphinfish",89846,25.01335124365,3591.92173510971,"Guam (USA)",2003
"Marlin",48731,20.02655672787,2433.31895054048,"Guam (USA)",2003
"Spearfish",196,0.08391458845,2335.708291256,"Guam (USA)",2003
"Sailfish",2321,0.81918782022,2833.2940782453,"Guam (USA)",2003
"Rainbow Runner",10010,2.66848391271,3751.19368429479,"Guam (USA)",2003
"Monchong",628,0.11385168487,5515.94823315152,"Guam (USA)",2003
"Wahoo",72371,16.59331607934,4361.4549167847,"Guam (USA)",2003
"Tunas",8,0.00181436948,4409.24524369755,"Guam (USA)",2003
"Bonita/skipjack Tuna",87721,37.72573100527,2325.22996009663,"Guam (USA)",2003
"Dogtooth Tuna",2880,1.03827293493,2773.83711267998,"Guam (USA)",2003
"Yellowfin Tuna",75386,17.17663586716,4388.86872743984,"Guam (USA)",2003
"Kawakawa",102,0.03900894382,2614.78497009971,"Guam (USA)",2003
"Invertebrates",12,0.00181436948,6613.86786554633,"Guam (USA)",2003
"Crabs (Misc)",44,0.00816466266,5389.07752007478,"Guam (USA)",2003
"Lobster",7279,1.00924302325,7212.33620873584,"Guam (USA)",2003
"Octopus",9341,1.70006420276,5494.49837531735,"Guam (USA)",2003
"Seaweeds",0,0.05170953018,0,"Guam (USA)",2003
"Unknown",9,0.00226796185,3968.3207193278,"Guam (USA)",2004
"Miscellaneous",1719,0.20593093598,8347.45878184591,"Guam (USA)",2004
"Bigeye scad (atulai)",3284,0.64047242644,5127.46507801089,"Guam (USA)",2004
"Black jack",5005,0.94029698301,5322.78640730976,"Guam (USA)",2004
"Jacks",8422,1.5059266684,5592.5697955453,"Guam (USA)",2004
"Sharks",139,0.02404039561,5781.93480069773,"Guam (USA)",2004
"Bottom fish",283,0.04808079122,5885.92643380381,"Guam (USA)",2004
"Ehu (red snapper)",1678,0.19186957251,8745.52425404786,"Guam (USA)",2004
"Gindai (flower snapper)",1503,0.17055073112,8812.62712935827,"Guam (USA)",2004
"Grouper",9877,1.58893407211,6216.11693862414,"Guam (USA)",2004
"Kalikali (pink snapper)",1639,0.21182763679,7737.42286340502,"Guam (USA)",2004
"Lehi (silverjaw)",966,0.12201634753,7916.97194314467,"Guam (USA)",2004
"Onaga (red snapper)",11204,1.02602594094,10919.8018811643,"Guam (USA)",2004
"Opakapaka (pink snapper)",3111,0.34699816305,8965.46532885169,"Guam (USA)",2004
"Uku (gray snapper)",6496,1.21154522027,5361.74786654049,"Guam (USA)",2004
"Amberjack",1946,0.33475116906,5813.27320070151,"Guam (USA)",2004
"Reef fish",164919,25.58895996118,6444.92782239654,"Guam (USA)",2004
"Wrasse",5460,0.95345116174,5726.56494543022,"Guam (USA)",2004
"Rabbitfish",899,0.13018101019,6905.76911861341,"Guam (USA)",2004
"Rudderfish (guilli)",38,0.00680388555,5585.04397535023,"Guam (USA)",2004
"Mafute (emperor)",17325,2.96694769217,5839.33449373644,"Guam (USA)",2004
"Parrotfish",2737,0.58785571152,4655.9044104939,"Guam (USA)",2004
"Snapper",2049,0.36877059681,5556.299818165,"Guam (USA)",2004
"Surgeonfish",1905,0.33520476143,5683.09349745862,"Guam (USA)",2004
"Unicornfish",62272,10.7002440083,5819.68036912959,"Guam (USA)",2004
"Goatfish",1591,0.27487697622,5788.04388013433,"Guam (USA)",2004
"Troll fish",168,0.03265865064,5144.11945098048,"Guam (USA)",2004
"Barracuda",7269,1.74451625502,4166.77114878283,"Guam (USA)",2004
"Mahi/dolphinfish",112683,33.75997291436,3337.76926556922,"Guam (USA)",2004
"Marlin",32931,14.92500334248,2206.43166666977,"Guam (USA)",2004
"Spearfish",213,0.08799691978,2420.53927038036,"Guam (USA)",2004
"Sailfish",1703,0.65680175176,2592.86762776828,"Guam (USA)",2004
"Rainbow runner",15970,4.66383674834,3424.21934165775,"Guam (USA)",2004
"Monchong",1209,0.25310454246,4776.68234733901,"Guam (USA)",2004
"Wahoo",126513,29.37827062016,4306.34606222138,"Guam (USA)",2004
"Bonita/skipjack tuna",52874,24.3669821164,2169.90350907729,"Guam (USA)",2004
"Dogtooth tuna",4105,1.65515855813,2480.12492811434,"Guam (USA)",2004
"Yellowfin tuna",68393,15.96599783163,4283.66587051062,"Guam (USA)",2004
"Invertebrates",13,0.00181436948,7165.02352100852,"Guam (USA)",2004
"Crabs (misc)",46,0.00680388555,6760.84270700291,"Guam (USA)",2004
"Lobster",7241,0.89176259942,8119.87406144811,"Guam (USA)",2004
"Octopus",5871,1.0568702221,5555.08129307904,"Guam (USA)",2004
"Unknown",162,0.02948350405,5494.59791906926,"Guam (USA)",2005
"Fillets",42,0.00861825503,4873.3763219815,"Guam (USA)",2005
"Miscellaneous",858,0.12972741782,6613.86786554633,"Guam (USA)",2005
"Bigeye scad (atulai)",3004,0.44542770734,6744.07979229503,"Guam (USA)",2005
"Black jack",5274,1.04507682048,5046.51897032571,"Guam (USA)",2005
"Jacks",5845,1.07229236268,5450.93875833591,"Guam (USA)",2005
"Napoleon wrasse",515,0.08663614267,5944.40131022052,"Guam (USA)",2005
"Sharks",51,0.00952543977,5354.08351020417,"Guam (USA)",2005
"Eel (freshwater - old code)",42,0.00498951607,8417.65001069532,"Guam (USA)",2005
"Milkfish",94,0.01678291769,5600.93314739959,"Guam (USA)",2005
"Bottom fish",26,0.02358680324,1102.31131092439,"Guam (USA)",2005
"Alfonsin",9,0.00408233133,2204.62262184878,"Guam (USA)",2005
"Ehu (red snapper)",1549,0.17962257852,8623.63747788827,"Guam (USA)",2005
"Gindai (flower snapper)",2770,0.3356583538,8252.43873313663,"Guam (USA)",2005
"Grouper",5434,0.90990629422,5972.04353296423,"Guam (USA)",2005
"Kalikali (pink snapper)",1233,0.18279772511,6745.16052788968,"Guam (USA)",2005
"Lehi (silverjaw)",3285,0.41004750248,8011.26693890844,"Guam (USA)",2005
"Onaga (red snapper)",23926,2.2770336974,10507.5300498713,"Guam (USA)",2005
"Opakapaka (pink snapper)",1379,0.15739655239,8761.31007357194,"Guam (USA)",2005
"Uku (gray snapper)",4107,0.76022081212,5402.37774936332,"Guam (USA)",2005
"Tagafi (red snapper)",109,0.02585476509,4215.85729441257,"Guam (USA)",2005
"Amberjack",2607,0.43726304468,5962.08628128606,"Guam (USA)",2005
"Reef fish",252000,39.14819667759,6437.07811308343,"Guam (USA)",2005
"Wrasse",3756,0.63321494852,5931.63507712321,"Guam (USA)",2005
"Rabbitfish",2576,0.39870769323,6460.87357665807,"Guam (USA)",2005
"Rudderfish (guilli)",1064,0.16964354638,6271.97451777299,"Guam (USA)",2005
"Mafute (emperor)",9985,1.76265994982,5664.73414286156,"Guam (USA)",2005
"Parrotfish",3039,0.52798151868,5755.88328848662,"Guam (USA)",2005
"Snapper",1628,0.28168086177,5779.59038384832,"Guam (USA)",2005
"Surgeonfish",1890,0.32068980559,5893.54562276405,"Guam (USA)",2005
"Unicornfish",61218,10.36957517057,5903.61697495028,"Guam (USA)",2005
"Goatfish",588,0.10296546799,5710.65243016335,"Guam (USA)",2005
"Troll fish",65,0.01451495584,4478.13970063033,"Guam (USA)",2005
"Barracuda",3260,0.81691985837,3990.59952650028,"Guam (USA)",2005
"Mahi/dolphinfish",121632,36.86163754042,3299.69063003852,"Guam (USA)",2005
"Marlin",24470,10.36413206213,2361.02742162193,"Guam (USA)",2005
"Spearfish",111,0.04898797596,2265.86213912235,"Guam (USA)",2005
"Sailfish",1757,0.63412213326,2770.75961844657,"Guam (USA)",2005
"Rainbow runner",7108,1.95634389181,3633.30804454002,"Guam (USA)",2005
"Monchong",2991,0.62777184008,4764.4698424492,"Guam (USA)",2005
"Wahoo",67308,15.66934842165,4295.52002985663,"Guam (USA)",2005
"Bonita/skipjack tuna",36264,15.51830216244,2336.85358233146,"Guam (USA)",2005
"Dogtooth tuna",2824,1.17072190697,2412.18685939595,"Guam (USA)",2005
"Yellowfin tuna",58411,12.9772777057,4501.02104036382,"Guam (USA)",2005
"Crabs (misc)",73,0.01133980925,6437.49805579842,"Guam (USA)",2005
"Lobster",9182,1.22651376848,7486.25921368915,"Guam (USA)",2005
"Octopus",12516,2.2044589182,5677.58369034142,"Guam (USA)",2005
"Assorted",360,0.05851341573,6152.43522376403,"Guam (USA)",2006
"Miscellaneous",213,0.03674098197,5797.3409685653,"Guam (USA)",2006
"Bigeye scad (atulai)",11511,1.89510892186,6074.05720442826,"Guam (USA)",2006
"Black jack",448,0.08436818082,5310.05878810888,"Guam (USA)",2006
"Jacks",4869,0.8663614267,5620.05630669198,"Guam (USA)",2006
"Mullet",24,0.00408233133,5878.9936582634,"Guam (USA)",2006
"Napoleon wrasse",10357,1.70777527305,6064.61527078028,"Guam (USA)",2006
"Humphead parrot fish",1033,0.18733364881,5514.22558927309,"Guam (USA)",2006
"Sharks",60,0.01088621688,5511.55655462194,"Guam (USA)",2006
"Eel (freshwater)",12,0.00181436948,6613.86786554633,"Guam (USA)",2006
"Milkfish",44,0.00816466266,5389.07752007478,"Guam (USA)",2006
"Bottom fish",7,0.00272155422,2572.05972549024,"Guam (USA)",2006
"Ehu (red snapper)",1600,0.1859728717,8603.4053535562,"Guam (USA)",2006
"Gindai (flower snapper)",1135,0.13290256441,8540.09104368041,"Guam (USA)",2006
"Grouper",2568,0.42592323543,6029.25547700496,"Guam (USA)",2006
"Kalikali (pink snapper)",952,0.13653130337,6972.75992026589,"Guam (USA)",2006
"Lehi (silverjaw)",1872,0.21953870708,8526.97014070435,"Guam (USA)",2006
"Onaga (red snapper)",23989,2.31150671752,10378.0792926865,"Guam (USA)",2006
"Opakapaka (pink snapper)",1588,0.19096238777,8315.77369001391,"Guam (USA)",2006
"Uku (gray snapper)",1762,0.31116436582,5662.60212783898,"Guam (USA)",2006
"Tagafi (red snapper)",254,0.04309127515,5894.4646942062,"Guam (USA)",2006
"Amberjack",1810,0.26716590593,6774.81654591899,"Guam (USA)",2006
"Reef fish",232199,35.32395940612,6573.41373684657,"Guam (USA)",2006
"Rabbitfish",1976,0.29120630154,6785.5674466872,"Guam (USA)",2006
"Rudderfish (guilli)",1336,0.21500278338,6213.87304386068,"Guam (USA)",2006
"Mafute (emperor)",8241,1.52044162424,5420.135747809,"Guam (USA)",2006
"Squirrelfish",1683,0.30073174131,5596.34973238535,"Guam (USA)",2006
"Parrotfish",1304,0.23314647818,5593.05038694709,"Guam (USA)",2006
"Snapper",3578,0.64727631199,5527.77837489483,"Guam (USA)",2006
"Surgeonfish",25235,4.48738931641,5623.53703248295,"Guam (USA)",2006
"Unicornfish",62379,10.93974077966,5702.05466988576,"Guam (USA)",2006
"Goatfish",362,0.06395652417,5660.09495822168,"Guam (USA)",2006
"Barracuda",4655,1.11311567598,4181.95529939122,"Guam (USA)",2006
"Mahimahi",89801,26.34373766486,3408.81772899621,"Guam (USA)",2006
"Swordfish",422,0.07665711053,5505.03400248629,"Guam (USA)",2006
"Marlin",26657,10.3781934256,2568.5587950447,"Guam (USA)",2006
"Spearfish",57,0.02358680324,2416.60556625731,"Guam (USA)",2006
"Sailfish",2315,0.72393342252,3197.80787567664,"Guam (USA)",2006
"Rainbow runner",4486,1.11402286072,4026.84734593388,"Guam (USA)",2006
"Monchong",2711,0.55202191429,4911.03691687102,"Guam (USA)",2006
"Wahoo",68621,15.61627811436,4394.19684367041,"Guam (USA)",2006
"Tunas",9,0.00408233133,2204.62262184878,"Guam (USA)",2006
"Skipjack tuna (bonita)",45352,18.1346229526,2500.85155442936,"Guam (USA)",2006
"Dogtooth tuna",3962,1.46102102377,2711.80218185807,"Guam (USA)",2006
"Yellowfin tuna",43148,9.00426213687,4791.95289343262,"Guam (USA)",2006
"Crabs (misc)",62,0.01088621688,5695.27510644267,"Guam (USA)",2006
"Lobster",17733,2.17225385993,8163.41051435463,"Guam (USA)",2006
"Octopus",11542,1.99081691193,5797.62002765518,"Guam (USA)",2006
"Price/Lb ($) Miscellaneous",1484,0.25174376535,5894.88283031276,"Guam (USA)",2007
"Bigeye scad (atulai)",13228,2.40313237626,5504.48245409883,"Guam (USA)",2007
"Black jack",229,0.04626642174,4949.59392552323,"Guam (USA)",2007
"Jacks",9699,1.72954770681,5607.82449759016,"Guam (USA)",2007
"Napoleon wrasse",4037,0.66768796864,6046.23744864369,"Guam (USA)",2007
"Humphead parrotfish",113,0.02041165665,5536.05236153137,"Guam (USA)",2007
"Bottomfishes (unknown)",1776,0.3220505827,5514.66165690623,"Guam (USA)",2007
"Ehu (red snapper)",932,0.10704779932,8706.39103204686,"Guam (USA)",2007
"Gindai (flower snapper)",2228,0.25265095009,8818.4904873951,"Guam (USA)",2007
"Groupers",2730,0.43726304468,6243.38149133523,"Guam (USA)",2007
"Kalikali (pink snapper)",5403,0.80875519571,6680.63714293266,"Guam (USA)",2007
"Lehi (silverjaw)",2698,0.34110146224,7909.66999168617,"Guam (USA)",2007
"Onaga (red snapper)",4751,0.43363430572,10956.2364815937,"Guam (USA)",2007
"Opakapaka (pink snappper)",2878,0.33339039195,8632.52232065412,"Guam (USA)",2007
"Uku (gray snapper)",2996,0.52253841024,5733.54980473866,"Guam (USA)",2007
"Tagafi (red snapper)",165,0.03492661249,4724.19133253309,"Guam (USA)",2007
"Amberjack",1914,0.31615388189,6054.01391423035,"Guam (USA)",2007
"Reef fishes (unknown)",277281,41.9436864539,6610.79231327837,"Guam (USA)",2007
"Rabbitfishes",7284,1.10812615991,6573.25877099733,"Guam (USA)",2007
"Rudderfish (guilli)",2543,0.40097565508,6342.03091330479,"Guam (USA)",2007
"Mafute (emperor)",7898,1.40386838515,5625.88351126386,"Guam (USA)",2007
"Squirrelfishes",1870,0.33248320721,5624.34420580793,"Guam (USA)",2007
"Parrotfishes",913,0.15376781343,5937.52346238328,"Guam (USA)",2007
"Snappers",3182,0.55927939221,5689.46405735832,"Guam (USA)",2007
"Surgeonfishes",24234,4.33679664957,5587.9954625963,"Guam (USA)",2007
"Unicornfishes",62413,10.94654466521,5701.61652912807,"Guam (USA)",2007
"Goatfishes",352,0.05352389966,6576.50138043025,"Guam (USA)",2007
"Sweetlips",308,0.05579186151,5520.51843519856,"Guam (USA)",2007
"Pelagic fishes (unknown)",36,0.01270058636,2834.51479951985,"Guam (USA)",2007
"Barracudas",7436,1.91053106244,3892.11154227623,"Guam (USA)",2007
"Mahimahi",175813,48.17967435666,3649.11142193507,"Guam (USA)",2007
"Swordfish",46,0.00816466266,5634.03558916909,"Guam (USA)",2007
"Marlins",40011,13.96837703415,2864.39862714049,"Guam (USA)",2007
"Spearfish",68,0.02494758035,2725.71524155849,"Guam (USA)",2007
"Sailfish",5893,1.88104755839,3132.82881855675,"Guam (USA)",2007
"Rainbow runner",8059,2.07427790801,3885.2074588846,"Guam (USA)",2007
"Monchong",3267,0.65362660517,4998.26655487852,"Guam (USA)",2007
"Wahoo",71286,16.32342861919,4367.09723569933,"Guam (USA)",2007
"Skipjack tuna",58913,21.74022870173,2709.86109705975,"Guam (USA)",2007
"Dogtooth tuna",1602,0.55610424562,2880.75484518902,"Guam (USA)",2007
"Yellowfin tuna",50288,11.04089187817,4554.70450710863,"Guam (USA)",2007
"Invertebrates",26,0.00317514659,8188.59830972402,"Guam (USA)",2007
"Crabs",345,0.05624545388,6133.82906885345,"Guam (USA)",2007
"Lobsters",16878,2.14322394825,7875.05198128331,"Guam (USA)",2007
"Octopus",3715,0.58604134204,6339.14321994443,"Guam (USA)",2007
"Price/Lb ($) Miscellaneous",974,0.16692199216,5835.06096108888,"Guam (USA)",2008
"Bigeye scad (atulai)",13177,1.94681845204,6768.47909788008,"Guam (USA)",2008
"Black jack",558,0.10115109851,5516.49965467093,"Guam (USA)",2008
"Jacks",5456,0.952543977,5727.81953562234,"Guam (USA)",2008
"Napoleon wrasse",3502,0.5715263862,6127.45112834477,"Guam (USA)",2008
"Humphead parrotfish",50,0.0090718474,5511.55655462194,"Guam (USA)",2008
"Bottomfishes (unknown)",69,0.01043262451,6613.86786554633,"Guam (USA)",2008
"Ehu (red snapper)",2496,0.28939193206,8624.98129174694,"Guam (USA)",2008
"Gindai (flower snapper)",2855,0.32386495218,8815.40278064181,"Guam (USA)",2008
"Groupers",2222,0.38056399843,5838.70258134443,"Guam (USA)",2008
"Kalikali (pink snapper)",4079,0.52435277972,7779.11390529512,"Guam (USA)",2008
"Lehi (silverjaw)",3323,0.40460439404,8212.96073139404,"Guam (USA)",2008
"Onaga (red snapper)",10740,0.97885233446,10972.0328816756,"Guam (USA)",2008
"Opakapaka (pink snapper)",2043,0.23178570107,8814.17615741105,"Guam (USA)",2008
"Uku (gray snapper)",1115,0.18415850222,6054.56705261425,"Guam (USA)",2008
"Tagafi (red snapper)",37,0.00816466266,4531.72427824471,"Guam (USA)",2008
"Amberjack",416,0.06985322498,5955.34422525384,"Guam (USA)",2008
"Reef fishes (unknown)",268723,40.61511440217,6616.33000313899,"Guam (USA)",2008
"Rabbitfishes",1281,0.19368394199,6613.86786554633,"Guam (USA)",2008
"Rudderfish (guilli)",942,0.14242800418,6613.86786554633,"Guam (USA)",2008
"Mafute (emperor)",4050,0.65045145858,6226.44464329675,"Guam (USA)",2008
"Squirrelfishes",3663,0.64183320355,5707.09022178945,"Guam (USA)",2008
"Parrotfishes",38046,5.31519539166,7157.96827708299,"Guam (USA)",2008
"Snappers",720,0.11702683146,6152.43522376403,"Guam (USA)",2008
"Surgeonfishes",13748,2.41265781603,5698.28009121582,"Guam (USA)",2008
"Unicornfishes",49859,8.01588436264,6220.02485868935,"Guam (USA)",2008
"Goatfishes",16,0.00226796185,7054.79238991608,"Guam (USA)",2008
"Sweetlips",265,0.05034875307,5263.28824135068,"Guam (USA)",2008
"Barracudas",2753,0.62958620956,4372.71331264386,"Guam (USA)",2008
"Mahimahi",95380,23.07515104664,4133.45073266112,"Guam (USA)",2008
"Swordfish",99,0.01496854821,6613.86786554633,"Guam (USA)",2008
"Marlins",37343,11.88548087111,3141.90064373159,"Guam (USA)",2008
"Sailfish",605,0.16692199216,3624.44751689812,"Guam (USA)",2008
"Rainbow runner",5263,1.09905431251,4788.66234370207,"Guam (USA)",2008
"Monchong",535,0.09570799007,5589.9199179578,"Guam (USA)",2008
"Wahoo",41011,9.3077154324,4406.12954895907,"Guam (USA)",2008
"Skipjack tuna",41300,11.97801371459,3447.98403008121,"Guam (USA)",2008
"Dogtooth tuna",2419,0.7166759446,3375.30514066594,"Guam (USA)",2008
"Yellowfin tuna",20040,4.35085801304,4605.98804648139,"Guam (USA)",2008
"Kawakawa",20,0.0045359237,4409.24524369755,"Guam (USA)",2008
"Crabs",129,0.0226796185,5687.92636436984,"Guam (USA)",2008
"Lobsters",4329,0.52979588816,8171.07134416383,"Guam (USA)",2008
"Octopus",7157,1.088621688,6574.36837690487,"Guam (USA)",2008
