Year	TaxonKey	ID	IPrice_Mean	IPrice_CI	IPrice_N	IPrice_pval	MatchCode
2014	500480	2014:500480	5111.90301709958	1037.4467949461	16	0.000182353461017518	FamTGN:Match
2015	500480	2015:500480	6095.74432260464	430.436170157955	12	2.08441466875557e-08	GenTGN:Match
2016	500480	2016:500480	5783.07101703558	335.332703086516	13	7.80697615161711e-10	GenTGN:Match
2011	590083	2011:590083	14295.9188709146	3593.04240955697	13	0.00183031200358556	GenTGN:Match
2012	590083	2012:590083	11321.729274351	2137.44979939672	15	0.000112814880186574	GenTGN:Match
2013	590083	2013:590083	12001.7462310523	2567.20023216791	17	0.000253499051452281	GenTGN:Match
2014	590083	2014:590083	13504.4478645961	2354.31231971964	15	5.14882462837648e-05	GenTGN:Match
2015	590083	2015:590083	13347.3297421056	2687.6795859084	15	0.000207144967547938	GenTGN:Match
2016	590083	2016:590083	16053.6375466923	3564.88433771376	13	0.000722527866151804	GenTGN:Match
2011	600193	2011:600193	6476.10663558522	292.675132368991	71	2.56008044474179e-33	Fam:Match
2012	600193	2012:600193	5513.70237906703	503.391929407328	77	2.69699490488096e-17	Fam:Match
2013	600193	2013:600193	6260.34947240561	349.480835738652	98	1.58711997831968e-32	Fam:Match
2014	600193	2014:600193	6542.42397991054	305.182419988626	90	6.53620153724604e-37	Fam:Match
2015	600193	2015:600193	6030.33762934431	409.426584369577	97	2.26185298796782e-26	Fam:Match
2016	600193	2016:600193	6858.98938655614	345.985065554066	102	1.35453169868367e-36	Fam:Match
2011	600898	2011:600898	1419.4204226193	440.570089848864	10	0.010459486842636	TaxonKey:Match
2012	600898	2012:600898	1102.28027175778	382.172606825609	10	0.018052658709439	TaxonKey:Match
2013	600898	2013:600898	1679.39091452536	424.882013249632	13	0.00191874951160244	TaxonKey:Match
2014	600898	2014:600898	1965.53714705631	397.35493965562	12	0.000438016408527555	TaxonKey:Match
2015	600898	2015:600898	2273.66602808222	916.344677993436	13	0.0288926441989867	TaxonKey:Match
2016	600898	2016:600898	1821.15471247039	657.658162919833	12	0.0182546878302267	TaxonKey:Match
2011	600199	2011:600199	7626.01335712251	642.630135171909	11	3.24431935072356e-07	GenTGN:Match
2012	600199	2012:600199	8297.73494376124	593.037791345469	12	2.36500746248491e-08	Gen:Match
2013	600199	2013:600199	8731.76720798488	775.330131631729	12	2.22747740410666e-07	GenTGN:Match
2014	600199	2014:600199	7656.99006557511	1417.75264547912	11	0.000301080919099044	GenTGN:Match
2015	600199	2015:600199	7525.94240395984	1148.21652601549	12	4.1104276428199e-05	GenTGN:Match
2016	600199	2016:600199	7802.44637914734	1085.29703000236	14	7.0585921642697e-06	GenTGN:Match
2011	600200	2011:600200	7626.01335712251	642.630135171909	11	3.24431935072356e-07	GenTGN:Match
2012	600200	2012:600200	8297.73494376124	593.037791345469	12	2.36500746248491e-08	Gen:Match
2013	600200	2013:600200	8731.76720798488	775.330131631729	12	2.22747740410666e-07	GenTGN:Match
2014	600200	2014:600200	7656.99006557511	1417.75264547912	11	0.000301080919099044	GenTGN:Match
2015	600200	2015:600200	7525.94240395984	1148.21652601549	12	4.1104276428199e-05	GenTGN:Match
2016	600200	2016:600200	7802.44637914734	1085.29703000236	14	7.0585921642697e-06	GenTGN:Match
2011	600201	2011:600201	7626.01335712251	642.630135171909	11	3.24431935072356e-07	GenTGN:Match
2012	600201	2012:600201	8297.73494376124	593.037791345469	12	2.36500746248491e-08	Gen:Match
2013	600201	2013:600201	8731.76720798488	775.330131631729	12	2.22747740410666e-07	GenTGN:Match
2014	600201	2014:600201	7656.99006557511	1417.75264547912	11	0.000301080919099044	GenTGN:Match
2015	600201	2015:600201	7525.94240395984	1148.21652601549	12	4.1104276428199e-05	GenTGN:Match
2016	600201	2016:600201	7802.44637914734	1085.29703000236	14	7.0585921642697e-06	GenTGN:Match
2011	600202	2011:600202	7626.01335712251	642.630135171909	11	3.24431935072356e-07	GenTGN:Match
2012	600202	2012:600202	8297.73494376124	593.037791345469	12	2.36500746248491e-08	Gen:Match
2013	600202	2013:600202	8731.76720798488	775.330131631729	12	2.22747740410666e-07	GenTGN:Match
2014	600202	2014:600202	7656.99006557511	1417.75264547912	11	0.000301080919099044	GenTGN:Match
2015	600202	2015:600202	7525.94240395984	1148.21652601549	12	4.1104276428199e-05	GenTGN:Match
2016	600202	2016:600202	7802.44637914734	1085.29703000236	14	7.0585921642697e-06	GenTGN:Match
2011	600211	2011:600211	7626.01335712251	642.630135171909	11	3.24431935072356e-07	GenTGN:Match
2012	600211	2012:600211	8297.73494376124	593.037791345469	12	2.36500746248491e-08	Gen:Match
2013	600211	2013:600211	8731.76720798488	775.330131631729	12	2.22747740410666e-07	GenTGN:Match
2014	600211	2014:600211	7656.99006557511	1417.75264547912	11	0.000301080919099044	GenTGN:Match
2015	600211	2015:600211	7525.94240395984	1148.21652601549	12	4.1104276428199e-05	GenTGN:Match
2016	600211	2016:600211	7802.44637914734	1085.29703000236	14	7.0585921642697e-06	GenTGN:Match
2011	606507	2011:606507	6738.27072617141	641.886187484058	12	4.54113196646308e-07	Fam:Match
2012	606507	2012:606507	4910.38762287815	297.392694661458	233	5.04384554288284e-41	ISSTGN:Match
2013	606507	2013:606507	5361.65837018908	1202.29413845369	18	0.000344321898396165	Fam:Match
2014	606507	2014:606507	6054.92979229046	1568.87628388673	14	0.00197205994201364	Fam:Match
2015	606507	2015:606507	7404.52179299167	876.6177474677	14	1.22749361920847e-06	Fam:Match
2016	606507	2016:606507	6925.7787794331	655.011650421931	17	1.25741981029138e-08	Fam:Match
2011	400364	2011:400364	8120.99192865015	1612.05127820418	11	0.000508359417568348	FamTGN:Match
2012	400364	2012:400364	8480.34132625781	1713.01082768072	12	0.000435253116688187	FamTGN:Match
2013	400364	2013:400364	7734.09420211129	1341.70329978962	17	2.90206897876244e-05	FamTGN:Match
2014	400364	2014:400364	7757.65306432031	828.020986185753	18	3.99042430290891e-08	FamTGN:Match
2015	400364	2015:400364	7424.4889166583	830.00511614994	24	5.99606202608184e-09	FamTGN:Match
2016	400364	2016:400364	7786.89496085805	689.42093423476	28	9.79273083316156e-12	FamTGN:Match
2011	500240	2011:500240	7549.17938434909	1405.00748458937	10	0.000448562485496845	Fam:Match
2012	500240	2012:500240	4099.1083008344	676.947717317835	40	4.33953572022331e-07	ISSTGN:Match
2013	500240	2013:500240	7170.21472974693	1559.09141252718	13	0.000612019458364294	Gen:Match
2014	500240	2014:500240	7267.44096557391	1639.68307328147	11	0.00126973648480124	Gen:Match
2015	500240	2015:500240	7763.43021888937	1361.54211244557	14	7.26940180253505e-05	Gen:Match
2016	500240	2016:500240	10143.1097523448	2006.64090030023	15	0.000175762430307292	Gen:Match
2011	500372	2011:500372	4474.43014139165	525.900537797803	15	6.63919019737688e-07	GenTGN:Match
2012	500372	2012:500372	4596.15825421935	705.176099570837	11	6.7421449091957e-05	TaxonKey:Match
2013	500372	2013:500372	3425.80036150604	996.902999312255	13	0.00492671186149149	TaxonKey:Match
2014	500372	2014:500372	4640.90713111017	678.964684759459	12	2.81864374377615e-05	TaxonKey:Match
2015	500372	2015:500372	4391.49406093759	462.546973132021	10	5.50255351870734e-06	TaxonKey:Match
2016	500372	2016:500372	4753.01432557138	497.185879900255	26	7.89076692389265e-10	GenTGN:Match
2011	500693	2011:500693	2591.76683381665	918.83381714567	11	0.018138500964915	GenTGN:Match
2012	500693	2012:500693	961.116823279146	184.855529138295	14	0.000171303270273655	GenTGN:Match
2013	500693	2013:500693	1359.67261149146	247.14664734923	12	0.000185821728050447	GenTGN:Match
2014	500693	2014:500693	2205.77213923689	514.729003761271	10	0.00203403659298173	GenTGN:Match
2015	500693	2015:500693	1237.71696935696	239.667933416884	11	0.000422584020178468	GenTGN:Match
2016	500693	2016:500693	2189.69527553041	139.300090430185	256	2.15829654692084e-39	ISSTGN:Match
2011	605354	2011:605354	8354.23004620487	985.513551668827	40	2.21224416166607e-10	FamTGN:Match
2012	605354	2012:605354	7714.08130810871	1019.39738607595	40	3.61145405274861e-09	FamTGN:Match
2013	605354	2013:605354	7284.7026506149	968.959513192145	52	8.28856981639707e-10	FamTGN:Match
2014	605354	2014:605354	7557.51617833037	1373.64488736112	50	1.35667541445296e-06	FamTGN:Match
2015	605354	2015:605354	8554.33591229356	931.572764032757	54	1.52071354376866e-12	FamTGN:Match
2016	605354	2016:605354	8785.26644894579	1051.45779987902	58	1.77139926978617e-11	FamTGN:Match
2011	600089	2011:600089	4250.19540032791	711.504814590101	10	0.000209190412005395	TaxonKey:Match
2012	600089	2012:600089	4069.45758236008	640.647260473121	11	8.32921658371927e-05	TaxonKey:Match
2013	600089	2013:600089	3356.29181871133	821.413045494303	11	0.00219319596995262	TaxonKey:Match
2014	600089	2014:600089	3645.52259229886	316.620461090153	160	1.07814523160456e-22	FamTGN:Match
2015	600089	2015:600089	2436.03591830623	1075.26903839939	11	0.0469269898876083	TaxonKey:Match
2016	600089	2016:600089	4414.44162795487	689.898227230673	11	7.84569382067731e-05	TaxonKey:Match
2011	600006	2011:600006	5169.94737276211	595.797230006233	13	1.62068234302462e-06	TaxonKey:Match
2012	600006	2012:600006	3860.19437494538	958.892575591622	13	0.00168220270380109	TaxonKey:Match
2013	600006	2013:600006	3546.20326015635	908.492211573029	12	0.00246215524365532	TaxonKey:Match
2014	600006	2014:600006	4320.94645071215	1060.10476327797	13	0.00153709995627793	TaxonKey:Match
2015	600006	2015:600006	4087.17100866541	749.133614487209	13	0.000146275525607635	TaxonKey:Match
2016	600006	2016:600006	5956.87080004316	804.387709315656	12	1.35056676421624e-05	TaxonKey:Match
2011	509206	2011:509206	5636.46843674186	1098.9368586019	20	5.96458451281604e-05	ISSTGN:Match
2012	509206	2012:509206	7237.14496017133	516.96434976455	18	9.21205079547849e-11	ISSTGN:Match
2013	509206	2013:509206	5098.61059275586	772.432473670978	11	6.07269855383763e-05	FamTGN:Match
2014	509206	2014:509206	7934.32872377419	1126.67792028265	23	4.58011238147415e-07	ISSTGN:Match
2015	509206	2015:509206	7499.45956460226	959.715123983599	25	4.77104215907429e-08	ISSTGN:Match
2016	509206	2016:509206	8533.82663477258	1158.32453685223	26	1.01992396768684e-07	ISSTGN:Match
2011	509207	2011:509207	4837.92443430203	803.937664968511	14	4.31915373301537e-05	Gen:Match
2012	509207	2012:509207	4725.14100021369	1451.90012975433	11	0.00865500293416758	Gen:Match
2013	509207	2013:509207	6000.2147782994	420.054880245168	13	6.78828730995123e-09	GenTGN:Match
2014	509207	2014:509207	5112.87973668455	1146.60319443428	14	0.000643713917263161	Gen:Match
2015	509207	2015:509207	5212.56897603449	1170.13641138675	14	0.000649034908971522	Gen:Match
2016	509207	2016:509207	5627.93435893783	677.166249584789	11	8.41800882732989e-06	GenTGN:Match
2011	601258	2011:601258	4837.92443430203	803.937664968511	14	4.31915373301537e-05	Gen:Match
2012	601258	2012:601258	4725.14100021369	1451.90012975433	11	0.00865500293416758	Gen:Match
2013	601258	2013:601258	6000.2147782994	420.054880245168	13	6.78828730995123e-09	GenTGN:Match
2014	601258	2014:601258	5112.87973668455	1146.60319443428	14	0.000643713917263161	Gen:Match
2015	601258	2015:601258	5212.56897603449	1170.13641138675	14	0.000649034908971522	Gen:Match
2016	601258	2016:601258	5627.93435893783	677.166249584789	11	8.41800882732989e-06	GenTGN:Match
2011	601260	2011:601260	4837.92443430203	803.937664968511	14	4.31915373301537e-05	Gen:Match
2012	601260	2012:601260	4725.14100021369	1451.90012975433	11	0.00865500293416758	Gen:Match
2013	601260	2013:601260	6000.2147782994	420.054880245168	13	6.78828730995123e-09	GenTGN:Match
2014	601260	2014:601260	5112.87973668455	1146.60319443428	14	0.000643713917263161	Gen:Match
2015	601260	2015:601260	5212.56897603449	1170.13641138675	14	0.000649034908971522	Gen:Match
2016	601260	2016:601260	5627.93435893783	677.166249584789	11	8.41800882732989e-06	GenTGN:Match
2011	601261	2011:601261	4837.92443430203	803.937664968511	14	4.31915373301537e-05	Gen:Match
2012	601261	2012:601261	4725.14100021369	1451.90012975433	11	0.00865500293416758	Gen:Match
2013	601261	2013:601261	5437.09336298481	777.921228112515	21	8.79078775681102e-07	Gen:Match
2014	601261	2014:601261	5112.87973668455	1146.60319443428	14	0.000643713917263161	Gen:Match
2015	601261	2015:601261	5212.56897603449	1170.13641138675	14	0.000649034908971522	Gen:Match
2016	601261	2016:601261	5295.85920249196	779.287523711082	16	6.03590073534332e-06	Gen:Match
2011	290004	2011:290004	2736.31124174485	675.195918976822	18	0.000827340831609507	TaxonKey:Match
2012	290004	2012:290004	3109.10918411175	907.017536192883	17	0.00345132246706024	TaxonKey:Match
2013	290004	2013:290004	3352.58463673576	690.495155223859	19	0.00012710077385339	TaxonKey:Match
2014	290004	2014:290004	3284.73174403645	781.684604123541	18	0.000598878295539488	TaxonKey:Match
2015	290004	2015:290004	4381.40961853777	1000.00729413563	18	0.000407137919856161	TaxonKey:Match
2016	290004	2016:290004	5150.50027403026	1216.49162828814	16	0.000721789963063271	TaxonKey:Match
2011	607641	2011:607641	3556.99447042877	286.063113291563	245	8.03803928765108e-28	ISSTGN:Match
2012	607641	2012:607641	3382.99943452336	247.770244411477	247	5.68027311550093e-32	ISSTGN:Match
2013	607641	2013:607641	5075.36635514873	713.746556318591	13	1.22901021245594e-05	FamTGN:Match
2014	607641	2014:607641	4911.86455437523	857.72056753085	12	0.000132861257887644	FamTGN:Match
2015	607641	2015:607641	3881.02458677541	765.716956576907	12	0.000361442263099571	FamTGN:Match
2016	607641	2016:607641	5380.2455829457	925.111268207374	10	0.000254398385233538	FamTGN:Match
2011	500467	2011:500467	3618.43647560645	457.935178485295	21	1.41043055806713e-07	Gen:Match
2012	500467	2012:500467	2514.82529265382	348.286141351062	14	6.74147876047475e-06	GenTGN:Match
2013	500467	2013:500467	2410.2816055897	779.284963929361	10	0.0128682517432207	TaxonKey:Match
2014	500467	2014:500467	3019.58556907586	402.220514912075	16	1.86691812456401e-06	GenTGN:Match
2015	500467	2015:500467	3347.09908406791	470.673812777216	18	1.7447836935067e-06	GenTGN:Match
2016	500467	2016:500467	3471.1839001768	444.281354925233	17	7.52642588676943e-07	GenTGN:Match
2011	400343	2011:400343	5636.46843674186	1098.9368586019	20	5.96458451281604e-05	ISSTGN:Match
2012	400343	2012:400343	7237.14496017133	516.96434976455	18	9.21205079547849e-11	ISSTGN:Match
2013	400343	2013:400343	6592.40710117455	772.325402600745	27	5.13530409902135e-09	ISSTGN:Match
2014	400343	2014:400343	7934.32872377419	1126.67792028265	23	4.58011238147415e-07	ISSTGN:Match
2015	400343	2015:400343	7499.45956460226	959.715123983599	25	4.77104215907429e-08	ISSTGN:Match
2016	400343	2016:400343	8533.82663477258	1158.32453685223	26	1.01992396768684e-07	ISSTGN:Match
2011	500508	2011:500508	4332.39104221894	808.296507721636	31	8.43104529704522e-06	FamTGN:Match
2012	500508	2012:500508	5151.63093700972	1013.65579626807	28	2.44190104767259e-05	FamTGN:Match
2013	500508	2013:500508	4551.58145810338	666.481649555001	39	4.18991496952427e-08	FamTGN:Match
2014	500508	2014:500508	5008.51652104781	748.713087782021	36	9.64874828842165e-08	FamTGN:Match
2015	500508	2015:500508	5570.68407495905	756.839821844984	42	5.13030676485828e-09	FamTGN:Match
2016	500508	2016:500508	5390.70274058216	669.58415839449	40	8.09799468104837e-10	FamTGN:Match
2011	605831	2011:605831	5636.46843674186	1098.9368586019	20	5.96458451281604e-05	ISSTGN:Match
2012	605831	2012:605831	7237.14496017133	516.96434976455	18	9.21205079547849e-11	ISSTGN:Match
2013	605831	2013:605831	6592.40710117455	772.325402600745	27	5.13530409902135e-09	ISSTGN:Match
2014	605831	2014:605831	7934.32872377419	1126.67792028265	23	4.58011238147415e-07	ISSTGN:Match
2015	605831	2015:605831	7499.45956460226	959.715123983599	25	4.77104215907429e-08	ISSTGN:Match
2016	605831	2016:605831	8533.82663477258	1158.32453685223	26	1.01992396768684e-07	ISSTGN:Match
2011	400043	2011:400043	709.502659779851	120.606118672485	32	1.71342078302907e-06	TaxonKey:Match
2012	400043	2012:400043	663.345047170482	139.868522004742	35	3.69458071016583e-05	TaxonKey:Match
2013	400043	2013:400043	856.474636270549	121.05562254465	37	2.61762387683114e-08	TaxonKey:Match
2014	400043	2014:400043	865.901929622012	133.130957800809	37	1.48105474240841e-07	TaxonKey:Match
2015	400043	2015:400043	823.44794851548	118.367492395282	36	4.34523747429673e-08	TaxonKey:Match
2016	400043	2016:400043	856.372097903535	150.514580706199	35	2.17985926974517e-06	TaxonKey:Match
2011	190196	2011:190196	3112.40722155848	1413.50699945913	14	0.0463351675026304	ISSCAAP:Match
2012	190196	2012:190196	4605.13796228734	1699.52855636646	15	0.0169333153355705	ISSCAAP:Match
2013	190196	2013:190196	3412.30075091819	1510.59818039536	18	0.0373179300048316	ISSCAAP:Match
2014	190196	2014:190196	3517.67463657407	1479.17283932008	16	0.0311255218764445	ISSCAAP:Match
2015	190196	2015:190196	3530.49795095543	1363.98207173726	18	0.0191343430549919	ISSCAAP:Match
2016	190196	2016:190196	3324.2215742429	1206.19806547409	19	0.0130061348763285	ISSCAAP:Match
2011	600993	2011:600993	2068.58343737559	736.54829666104	10	0.0204276003322808	GenTGN:Match
2012	600993	2012:600993	1678.60266411427	595.305416433617	12	0.016675617448629	GenTGN:Match
2013	600993	2013:600993	2358.73238461149	733.701012404889	13	0.00742520775311926	GenTGN:Match
2014	600993	2014:600993	1950.09837849547	683.495851181601	10	0.018992168235813	GenTGN:Match
2015	600993	2015:600993	2144.98020165458	641.985584610369	11	0.0074758020739618	Gen:Match
2016	600993	2016:600993	1186.20334496092	464.084373612766	10	0.0308887703307511	GenTGN:Match
2011	500154	2011:500154	5021.9152726609	678.951800387611	45	3.01078296261868e-09	ISSTGN:Match
2012	500154	2012:500154	4099.1083008344	676.947717317835	40	4.33953572022331e-07	ISSTGN:Match
2013	500154	2013:500154	4320.45713627128	512.986127655219	61	9.36440628973652e-12	ISSTGN:Match
2014	500154	2014:500154	4288.97515541746	667.233728169776	47	6.59215388425799e-08	ISSTGN:Match
2015	500154	2015:500154	4989.82171442616	634.347614688571	57	1.28461992793188e-10	ISSTGN:Match
2016	500154	2016:500154	5515.97083669361	622.526900282377	59	2.25358144026055e-12	ISSTGN:Match
2011	290011	2011:290011	2906.16281095133	479.233530748737	43	3.21107236289734e-07	ISSTGN:Match
2012	290011	2012:290011	2599.04094136811	432.932508734513	44	3.61575892747665e-07	ISSTGN:Match
2013	290011	2013:290011	2406.99531673073	477.579666095461	49	7.03422136685311e-06	ISSTGN:Match
2014	290011	2014:290011	2351.16554893524	493.857483029606	49	1.8112839977643e-05	ISSTGN:Match
2015	290011	2015:290011	3006.12893526209	782.33689959535	10	0.003951388248624	TaxonKey:Match
2016	290011	2016:290011	3155.9440984792	1003.51867651639	11	0.0104233382134166	TaxonKey:Match
2011	290276	2011:290276	2906.16281095133	479.233530748737	43	3.21107236289734e-07	ISSTGN:Match
2012	290276	2012:290276	2599.04094136811	432.932508734513	44	3.61575892747665e-07	ISSTGN:Match
2013	290276	2013:290276	2406.99531673073	477.579666095461	49	7.03422136685311e-06	ISSTGN:Match
2014	290276	2014:290276	2351.16554893524	493.857483029606	49	1.8112839977643e-05	ISSTGN:Match
2015	290276	2015:290276	2952.20469140637	515.494490194202	54	4.90677370878029e-07	ISSTGN:Match
2016	290276	2016:290276	2838.69790575924	490.052455863336	55	3.65903283892726e-07	ISSTGN:Match
2011	606660	2011:606660	11631.7937223304	1320.24628111107	37	1.63491067547088e-10	Gen:Match
2012	606660	2012:606660	9445.34546918873	1689.32086272418	39	2.07062012338812e-06	Gen:Match
2013	606660	2013:606660	10500.8920059002	1315.07185148952	49	2.31981382953871e-10	Gen:Match
2014	606660	2014:606660	9606.59363600747	1879.98021744718	48	5.79485987309226e-06	Gen:Match
2015	606660	2015:606660	11132.9806122134	1302.63398372317	48	3.94291248148682e-11	Gen:Match
2016	606660	2016:606660	11433.9327441774	1221.8626324374	53	9.7735377950058e-13	Gen:Match
2011	501055	2011:501055	4315.90728534308	675.555406830159	24	1.61183062013036e-06	ISSTGN:Match
2012	501055	2012:501055	4341.37249219716	719.928802073975	20	8.42071613470118e-06	ISSTGN:Match
2013	501055	2013:501055	4642.84269833609	634.133434471425	25	1.45981432417524e-07	ISSTGN:Match
2014	501055	2014:501055	4743.14732745523	641.50113422341	22	2.84405990643533e-07	ISSTGN:Match
2015	501055	2015:501055	2433.11117216799	184.306585813535	10	3.40243713046115e-07	Fam:Match
2016	501055	2016:501055	1874.21829914751	546.318939925041	10	0.0075007649541091	Fam:Match
2011	601832	2011:601832	7442.85468763964	588.876595846441	13	2.70707947758825e-08	FamTGN:Match
2012	601832	2012:601832	7816.95175555605	802.269384925579	12	9.57845132943737e-07	FamTGN:Match
2013	601832	2013:601832	6988.61214828505	707.801968430977	17	3.27736905895519e-08	FamTGN:Match
2014	601832	2014:601832	6869.22194976399	977.008372951315	16	4.06537783814475e-06	FamTGN:Match
2015	601832	2015:601832	7031.47152052474	830.717655653097	17	2.64707456590573e-07	FamTGN:Match
2016	601832	2016:601832	7727.48517430759	508.513733909958	22	8.37171162014185e-13	FamTGN:Match
2011	500384	2011:500384	4152.18382061914	1102.6960743812	13	0.00269386660199619	FamTGN:Match
2012	500384	2012:500384	3835.01895044675	1300.76377708079	11	0.0145774383557181	FamTGN:Match
2013	500384	2013:500384	3639.80064165516	959.369679129742	14	0.00223285070860162	FamTGN:Match
2014	500384	2014:500384	3610.31028135022	1042.69320757256	13	0.00469557792367681	FamTGN:Match
2015	500384	2015:500384	4618.81042974537	944.207425957804	13	0.000371088829827322	FamTGN:Match
2016	500384	2016:500384	5284.04077123429	1127.74522809833	13	0.00052727119703792	FamTGN:Match
2011	605790	2011:605790	5410.82792751901	285.830856337838	227	1.61982470873426e-48	ISSTGN:Match
2012	605790	2012:605790	4910.38762287815	297.392694661458	233	5.04384554288284e-41	ISSTGN:Match
2013	605790	2013:605790	4895.36025681984	279.8483369334	314	2.87289893699322e-48	ISSTGN:Match
2014	605790	2014:605790	5324.83880340547	301.926036377059	284	1.77001995384061e-47	ISSTGN:Match
2015	605790	2015:605790	5456.65312817985	267.994245071438	321	1.07286033115355e-59	ISSTGN:Match
2016	605790	2016:605790	6006.3071693076	269.978986051397	333	9.11204687679421e-68	ISSTGN:Match
2011	400362	2011:400362	2950.78154450574	607.541589649536	15	0.000253948588423469	TaxonKey:Match
2012	400362	2012:400362	3470.72816728405	762.080459315781	13	0.000661249941077453	TaxonKey:Match
2013	400362	2013:400362	2812.33096664597	655.093258642103	14	0.000874505379745706	TaxonKey:Match
2014	400362	2014:400362	3290.40605064812	730.896125235631	16	0.000421715428910299	TaxonKey:Match
2015	400362	2015:400362	4099.34865158312	965.149039719725	16	0.00070243847031356	TaxonKey:Match
2016	400362	2016:400362	3814.7058683223	767.910496660022	14	0.000257265575320196	TaxonKey:Match
2011	400318	2011:400318	4315.90728534308	675.555406830159	24	1.61183062013036e-06	ISSTGN:Match
2012	400318	2012:400318	4341.37249219716	719.928802073975	20	8.42071613470118e-06	ISSTGN:Match
2013	400318	2013:400318	4642.84269833609	634.133434471425	25	1.45981432417524e-07	ISSTGN:Match
2014	400318	2014:400318	4743.14732745523	641.50113422341	22	2.84405990643533e-07	ISSTGN:Match
2015	400318	2015:400318	4114.46360132971	568.874510965069	26	1.40373736462424e-07	ISSTGN:Match
2016	400318	2016:400318	4285.33946046946	545.581211463152	27	2.49047637904777e-08	ISSTGN:Match
2011	600262	2011:600262	5380.52835839328	418.520205016501	20	8.02188132210804e-11	GenTGN:Match
2012	600262	2012:600262	3394.27534689196	701.82640608507	26	5.69405558334346e-05	GenTGN:Match
2013	600262	2013:600262	5294.75375475925	446.856389866994	35	1.27711740128997e-13	GenTGN:Match
2014	600262	2014:600262	5486.46743427958	341.574956619202	32	1.40638218573327e-16	GenTGN:Match
2015	600262	2015:600262	5276.77722883221	415.744623669902	33	4.93000783290114e-14	GenTGN:Match
2016	600262	2016:600262	5988.08068058775	489.423371028586	34	8.25973892485238e-14	GenTGN:Match
2011	100077	2011:100077	6299.33911881845	2082.86171178461	10	0.014377239942031	TaxonKey:Match
2012	100077	2012:100077	9228.86149262532	1840.5649782999	11	0.000526253512318434	TaxonKey:Match
2013	100077	2013:100077	7613.51338657964	2559.12033484768	13	0.01159187227975	TaxonKey:Match
2014	100077	2014:100077	6380.14428883122	2053.84765936188	11	0.0111280274499137	TaxonKey:Match
2015	100077	2015:100077	6597.18824295625	2095.71365027425	13	0.0084069739689636	TaxonKey:Match
2016	100077	2016:100077	6142.92857641763	2062.25297842411	13	0.0115125414785082	TaxonKey:Match
2011	400517	2011:400517	6041.76608749951	2334.23811903135	11	0.0270275350766442	Fam:Match
2012	400517	2012:400517	4668.33003427694	1857.7012476512	10	0.0331493321580718	Fam:Match
2013	400517	2013:400517	3315.55214630987	983.33990259017	13	0.00555246368992895	FamTGN:Match
2014	400517	2014:400517	4512.80317872129	1680.03313073137	12	0.0211746858127489	Fam:Match
2015	400517	2015:400517	6213.25739038797	2387.40729482007	12	0.0245836042682415	FamTGN:Match
2016	400517	2016:400517	4929.35652422539	1828.75129611318	10	0.0245750775843108	FamTGN:Match
2011	605983	2011:605983	8202.21254836709	1586.54836904058	14	0.000180317192153762	FamTGN:Match
2012	605983	2012:605983	7004.44701718074	1399.34459828283	13	0.00030646619401842	FamTGN:Match
2013	605983	2013:605983	5162.01859763126	1461.09376874667	24	0.0017790019894337	FamTGN:Match
2014	605983	2014:605983	6719.85382153454	1676.92282739584	21	0.000691693078901903	FamTGN:Match
2015	605983	2015:605983	6227.80470903367	1603.00809466827	19	0.0010849099516322	FamTGN:Match
2016	605983	2016:605983	5568.64650838869	1328.75679881757	26	0.000303063337163768	FamTGN:Match
2011	400056	2011:400056	4152.18382061914	1102.6960743812	13	0.00269386660199619	FamTGN:Match
2012	400056	2012:400056	3835.01895044675	1300.76377708079	11	0.0145774383557181	FamTGN:Match
2013	400056	2013:400056	3639.80064165516	959.369679129742	14	0.00223285070860162	FamTGN:Match
2014	400056	2014:400056	3610.31028135022	1042.69320757256	13	0.00469557792367681	FamTGN:Match
2015	400056	2015:400056	4618.81042974537	944.207425957804	13	0.000371088829827322	FamTGN:Match
2016	400056	2016:400056	5284.04077123429	1127.74522809833	13	0.00052727119703792	FamTGN:Match
2011	601264	2011:601264	5176.55175159345	461.696998685411	10	1.37027747972213e-06	GenTGN:Match
2012	601264	2012:601264	4895.74017271125	1353.28445276539	13	0.0035295986361721	FamTGN:Match
2013	601264	2013:601264	5678.86053913428	494.162039264418	11	4.38357599488451e-07	GenTGN:Match
2014	601264	2014:601264	5111.90301709958	1037.4467949461	16	0.000182353461017518	FamTGN:Match
2015	601264	2015:601264	6095.74432260464	430.436170157955	12	2.08441466875557e-08	GenTGN:Match
2016	601264	2016:601264	5783.07101703558	335.332703086516	13	7.80697615161711e-10	GenTGN:Match
2011	400334	2011:400334	5636.46843674186	1098.9368586019	20	5.96458451281604e-05	ISSTGN:Match
2012	400334	2012:400334	7237.14496017133	516.96434976455	18	9.21205079547849e-11	ISSTGN:Match
2013	400334	2013:400334	6592.40710117455	772.325402600745	27	5.13530409902135e-09	ISSTGN:Match
2014	400334	2014:400334	7934.32872377419	1126.67792028265	23	4.58011238147415e-07	ISSTGN:Match
2015	400334	2015:400334	7499.45956460226	959.715123983599	25	4.77104215907429e-08	ISSTGN:Match
2016	400334	2016:400334	8533.82663477258	1158.32453685223	26	1.01992396768684e-07	ISSTGN:Match
2011	606369	2011:606369	3308.77989939351	503.181419447908	28	4.71167173595962e-07	Fam:Match
2012	606369	2012:606369	2555.58665089012	413.459802145115	33	6.43451211967774e-07	Fam:Match
