"Species","LandedValue","Landings","ObservedPrice","FishingEntityName","Year"
"Bigeye scad",691,0.14560315077,4745.77642273366,"American Samoa",2001
"Jacks (misc)",43,0.00725747792,5924.92329621858,"American Samoa",2001
"Black jack",1207,0.29846377946,4044.0418002606,"American Samoa",2001
"Bigeye trevally",1660,0.34246223935,4847.24973810459,"American Samoa",2001
"Barracudas",2389,0.52888870342,4517.01839073476,"American Samoa",2001
"Mullets",45,0.01043262451,4313.39208622587,"American Samoa",2001
"Groupers (misc)",181,0.0408233133,4433.74105060698,"American Samoa",2001
"Peacock grouper",37,0.00861825503,4293.21247412656,"American Samoa",2001
"Tomato grouper",432,0.09298643585,4645.83889092035,"American Samoa",2001
"Blacktip grouper",75,0.01270058636,5905.23916566636,"American Samoa",2001
"Lunartail grouper",3157,0.68900681003,4581.95761499446,"American Samoa",2001
"Blue lined snapper",12071,2.72518295896,4429.42737488958,"American Samoa",2001
"Onespot snapper",236,0.0408233133,5781.01043062568,"American Samoa",2001
"Twinspot/red snapper",26,0.00589670081,4409.24524369755,"American Samoa",2001
"Humpback snapper",10377,1.63247893963,6356.59042704216,"American Samoa",2001
"Gray jobfish",3596,0.81374471178,4419.07633677157,"American Samoa",2001
"Yellow opakapaka",4848,0.76158158923,6365.70010168128,"American Samoa",2001
"Hawaiian opakapaka",768,0.16147888372,4756.03981342657,"American Samoa",2001
"Gindai (flower snap)",549,0.10251187562,5355.47707696893,"American Samoa",2001
"Yellowtail snapper",1206,0.21863152234,5516.1304604764,"American Samoa",2001
"Lehi (silverjaw)",2597,0.39145021531,6634.30469170483,"American Samoa",2001
"Onaga (longtail snapper)",6111,1.48188627279,4123.79823756286,"American Samoa",2001
"Ehu (squirrelfish snap.)",9747,1.47916471857,6589.52980532353,"American Samoa",2001
"Black snapper",83,0.01905087954,4356.75422889163,"American Samoa",2001
"Bigeye emperor",239,0.0544310844,4390.87338851548,"American Samoa",2001
"Emperors (misc)",26355,4.69876336083,5608.92259859296,"American Samoa",2001
"Longnose emperor",1157,0.26262998223,4405.43760531785,"American Samoa",2001
"Orangespot emperor",445,0.10115109851,4399.35904359957,"American Samoa",2001
"Redgill emperor",5070,1.14214558766,4439.01377790838,"American Samoa",2001
"Oilfish",369,0.11158372302,3306.93393277316,"American Samoa",2001
"Pomfret",6509,1.18115453148,5510.70992535088,"American Samoa",2001
"Rudderfish",91,0.02086524902,4361.31866496171,"American Samoa",2001
"Surgeonfishes/tangs",10006,2.26932262711,4409.24524369755,"American Samoa",2001
"Unicornfishes (misc)",1130,0.49350849856,2289.72753923632,"American Samoa",2001
"Squirrelfish",1847,0.42274808884,4369.03217012306,"American Samoa",2001
"Parrotfishes",13338,3.05313024247,4368.63118856321,"American Samoa",2001
"Inshore groupers",1900,0.43771663705,4340.70775286287,"American Samoa",2001
"Triggerfish",53,0.01224699399,4327.59255399945,"American Samoa",2001
"Striped Marlin",6595,2.39315334412,2755.77827731097,"American Samoa",2001
"Mahimahi",78872,22.47278037928,3509.66808151253,"American Samoa",2001
"Swordfish",3542,0.75432411131,4695.59430342054,"American Samoa",2001
"Blue marlin",14699,5.6290813117,2611.26091205118,"American Samoa",2001
"Black marlin",2398,1.11402286072,2152.55905830349,"American Samoa",2001
"Sailfish",3336,1.41384741729,2359.51911019811,"American Samoa",2001
"Spearfish",968,0.29256707865,3308.64294255754,"American Samoa",2001
"Rainbow runner",401,0.090718474,4420.2683568068,"American Samoa",2001
"Wahoo",79120,33.36126522113,2371.61269141219,"American Samoa",2001
"Skipjack Tuna",74189,57.53773854213,1289.39721789166,"American Samoa",2001
"Dogtooth tuna",1938,0.61824640031,3134.67251734624,"American Samoa",2001
"Albacore",7623542,3230.4984669111,2359.86553718733,"American Samoa",2001
"Yellowfin Tuna",361161,179.44431671859,2012.66335208812,"American Samoa",2001
"BigeyeTuna",177084,68.64485490632,2579.71264185302,"American Samoa",2001
"Kawakawa",3,0.00136077711,2204.62262184878,"American Samoa",2001
"Moonfish",2861,1.31451068826,2176.47526608328,"American Samoa",2001
"Crabs",201,0.06078137758,3306.93393277316,"American Samoa",2001
"Spiny lobster",5048,0.67313107708,7499.28234170662,"American Samoa",2001
"Octopus",355,0.07756429527,4576.84813307787,"American Samoa",2001
"Miscellaneous",63,0.01905087954,3306.93393277316,"American Samoa",2002
"Jacks (misc)",197,0.11158372302,1765.49047359434,"American Samoa",2002
"Black jack",1367,0.2676194983,5107.99851536826,"American Samoa",2002
"Bigeye trevally",1496,0.30753562686,4864.47705351883,"American Samoa",2002
"Whitemouth trevally",48,0.01088621688,4409.24524369755,"American Samoa",2002
"Barracudas",3561,1.0523342984,3383.90567086357,"American Samoa",2002
"Other Sharks",560,0.50847704677,1101.3279823687,"American Samoa",2002
"Bottomfish (Assorted)",1043,0.24357910269,4281.97652623514,"American Samoa",2002
"Groupers (misc)",2445,0.56472250065,4329.56008869097,"American Samoa",2002
"Peacock grouper",65,0.01496854821,4342.43849758092,"American Samoa",2002
"Flagtail grouper",124,0.02358680324,5257.1770213317,"American Samoa",2002
"Tomato grouper",676,0.13743848811,4918.56400122037,"American Samoa",2002
"Blacktip grouper",270,0.04445205226,6073.9602846854,"American Samoa",2002
"Striped grouper",22,0.00362873896,6062.71221008413,"American Samoa",2002
"Lunartail grouper",1384,0.3220505827,4297.46156146297,"American Samoa",2002
"Blue lined snapper",12793,2.95016477448,4336.36795838121,"American Samoa",2002
"Rufous snapper",112,0.0226796185,4938.35467294126,"American Samoa",2002
"Onespot snapper",69,0.02222602613,3104.46858995032,"American Samoa",2002
"Twinspot/red snapper",303,0.07847148001,3861.27545907618,"American Samoa",2002
"Humpback snapper",3883,0.88359793676,4394.53266973244,"American Samoa",2002
"Blood snapper",8,0.00181436948,4409.24524369755,"American Samoa",2002
"Gray jobfish",4244,1.22832813796,3455.1028091308,"American Samoa",2002
"Yellow opakapaka",5705,0.70442895061,8098.75856899373,"American Samoa",2002
"Hawaiian opakapaka",169,0.02993709642,5645.1700468552,"American Samoa",2002
"Yelloweye opakapaka(P.fl.",17,0.00272155422,6246.43076190486,"American Samoa",2002
"Blue lined gindai",68,0.01542214058,4409.24524369755,"American Samoa",2002
"Gindai (flower snap)",320,0.05579186151,5735.60356903746,"American Samoa",2002
"Yellowtail snapper",18,0.00408233133,4409.24524369755,"American Samoa",2002
"Lehi (silverjaw)",11387,2.16726434386,5254.08911573713,"American Samoa",2002
"Onaga (longtail snapper)",3548,0.63684368748,5571.22582786286,"American Samoa",2002
"Ehu (squirrelfish snap.)",3934,0.69490351084,5661.21762033491,"American Samoa",2002
"Stone's snapper",187,0.03084428116,6062.71221008413,"American Samoa",2002
"Emperors (misc)",22160,5.10654290146,4339.5307603632,"American Samoa",2002
"Longnose emperor",882,0.20003423517,4409.24524369755,"American Samoa",2002
"Redgill emperor",250,0.05669904625,4409.24524369755,"American Samoa",2002
"Pomfret",694,0.1587573295,4371.45171303729,"American Samoa",2002
"Rudderfish",112,0.02857631931,3919.32910550893,"American Samoa",2002
"Rabbitfish",59,0.0136077711,4335.75782296926,"American Samoa",2002
"Surgeonfishes/tangs",9156,2.09786471125,4364.43777851835,"American Samoa",2002
"Unicornfishes (misc)",3671,0.9026488163,4066.91941950093,"American Samoa",2002
"Squirrelfish",2611,0.61008173765,4279.75439825067,"American Samoa",2002
"Saber squirrelfish",66,0.01088621688,6062.71221008413,"American Samoa",2002
"Bigeye squirrelfish",89,0.01587573295,5606.0403812726,"American Samoa",2002
"Parrotfishes",10956,2.5900124327,4230.09552451404,"American Samoa",2002
"Goatfish",991,0.22498181552,4404.80044002447,"American Samoa",2002
"Inshore groupers",1417,0.34563738594,4099.67225086577,"American Samoa",2002
"Triggerfish",74,0.01769010243,4183.13010299511,"American Samoa",2002
"Mahimahi",63212,16.07848873939,3931.4640215619,"American Samoa",2002
"Swordfish",8228,1.67874536137,4901.27936573135,"American Samoa",2002
"Blue marlin",43175,19.24819222095,2243.06779069921,"American Samoa",2002
"Black marlin",1265,0.57379434805,2204.62262184878,"American Samoa",2002
"Sailfish",1881,0.78879713143,2384.64356049313,"American Samoa",2002
"Spearfish",910,0.27533056859,3305.11793390838,"American Samoa",2002
"Rainbow runner",2040,0.53206385001,3834.12629886744,"American Samoa",2002
"Wahoo",277119,125.34979785713,2210.76543191439,"American Samoa",2002
"Skipjack Tuna",287496,194.25410759909,1479.99959204645,"American Samoa",2002
"Bluefin Tuna",0,0,NA,"American Samoa",2002
"Dogtooth tuna",511,0.12428430938,4111.54072906834,"American Samoa",2002
"Albacore",11572879,5946.51613844288,1946.16120272237,"American Samoa",2002
"Yellowfin Tuna",989447,473.51323970566,2089.58676765838,"American Samoa",2002
"BigeyeTuna",445422,179.94553628744,2475.31563821897,"American Samoa",2002
"Kawakawa",148,0.02540117272,5826.50264345748,"American Samoa",2002
"Moonfish",0,0,NA,"American Samoa",2002
"Sunfish",0,0,NA,"American Samoa",2002
"Spiny lobster",2578,0.34563738594,7458.68388336764,"American Samoa",2002
"Octopus",208,0.03129787353,6645.81891803689,"American Samoa",2002
"Jacks (misc)",1326,0.28893833969,4589.21443731786,"American Samoa",2003
"Black Jack",395,0.07892507238,5004.74675649578,"American Samoa",2003
"Barracudas",3875,0.74661304102,5190.10489651519,"American Samoa",2003
"Other Sharks",65,0.05851341573,1110.85635984628,"American Samoa",2003
"Spotted eels",247,0.05579186151,4427.16900485079,"American Samoa",2003
"Groupers (misc)",104,0.03764816671,2762.41870689485,"American Samoa",2003
"Flagtail grouper",59,0.01088621688,5419.69727871157,"American Samoa",2003
"Tomato grouper",307,0.06032778521,5088.86575118477,"American Samoa",2003
"Blacktip grouper",98,0.01769010243,5539.82094720974,"American Samoa",2003
"Striped grouper",46,0.00861825503,5337.50740026546,"American Samoa",2003
"Smalltooth grouper",79,0.01406136347,5618.23184277591,"American Samoa",2003
"Lunartail grouper",1003,0.22271385367,4503.53663892937,"American Samoa",2003
"Blue lined snapper",3612,0.86273268774,4186.69658786424,"American Samoa",2003
"Rufous snapper",70,0.01270058636,5511.55655462194,"American Samoa",2003
"Onespot snapper",50,0.0090718474,5511.55655462194,"American Samoa",2003
"Humpback snapper",4392,1.16301083668,3776.40505271444,"American Samoa",2003
"Blood snapper",14,0.00317514659,4409.24524369755,"American Samoa",2003
"Gray jobfish",927,0.19867345806,4665.94787774844,"American Samoa",2003
"Pristipomoides/Etelis",1303,0.19731268095,6603.7316695838,"American Samoa",2003
"Yellow opakapaka",826,0.0997903214,8277.3558438504,"American Samoa",2003
"Hawaiian opakapaka",1304,0.33701913091,3869.21655301589,"American Samoa",2003
"Gindai (flower snap)",102,0.02494758035,4088.57286233773,"American Samoa",2003
"Yellowtail snapper",149,0.0272155422,5474.81284425779,"American Samoa",2003
"Lehi (silverjaw)",728,0.13199537967,5515.34456599969,"American Samoa",2003
"Onaga (longtail snapper)",1066,0.18824083355,5662.95834913445,"American Samoa",2003
"Ehu (squirrelfish snap.)",921,0.17463306245,5273.91541486421,"American Samoa",2003
"Emperors (misc)",4181,1.08091061771,3868.03490639938,"American Samoa",2003
"Longnose emperor",1537,0.36650263496,4193.69426953164,"American Samoa",2003
"Ambon emperor",246,0.07438914868,3306.93393277316,"American Samoa",2003
"Orangespot emperor",151,0.03401942775,4438.64021198887,"American Samoa",2003
"Redgill emperor",155,0.0317514659,4881.66437695086,"American Samoa",2003
"Oilfish",183,0.08300740371,2204.62262184878,"American Samoa",2003
"Rudderfish",10,0.00272155422,3674.37103641463,"American Samoa",2003
"Surgeonfishes/tangs",14969,3.4563738594,4330.83937355044,"American Samoa",2003
"Unicornfishes (misc)",4804,1.1022294591,4358.43912566318,"American Samoa",2003
"Squirrelfish",2379,0.5488467677,4334.54315485805,"American Samoa",2003
"Saber squirrelfish",127,0.02902991168,4374.79801523116,"American Samoa",2003
"Bigscale soldierfish",55,0.00997903214,5511.55655462194,"American Samoa",2003
"Bigeye squirrelfish",46,0.00861825503,5337.50740026546,"American Samoa",2003
"Parrotfishes",9811,2.27476573555,4312.97159381024,"American Samoa",2003
"Terapon perch",37,0.00861825503,4293.21247412656,"American Samoa",2003
"Goatfish",146,0.0226796185,6437.49805579842,"American Samoa",2003
"Inshore groupers",1087,0.28803115495,3773.89730700727,"American Samoa",2003
"Porcupinefish",224,0.05080234544,4409.24524369755,"American Samoa",2003
"Red snapper, mu",40,0.0090718474,4409.24524369755,"American Samoa",2003
"Mahimahi",30225,7.89205364563,3829.80164063333,"American Samoa",2003
"Swordfish",18230,3.66774790382,4970.35251005481,"American Samoa",2003
"Blue marlin",4926,2.13324491611,2309.15820438594,"American Samoa",2003
"Black marlin",4192,1.90145921504,2204.62262184878,"American Samoa",2003
"Sailfish",1973,0.95617271596,2063.43474046852,"American Samoa",2003
"Rainbow runner",64,0.01451495584,4409.24524369755,"American Samoa",2003
"Wahoo",353896,167.12746950361,2117.52144067709,"American Samoa",2003
"Skipjack Tuna",151473,114.62778141507,1321.43358381432,"American Samoa",2003
"Dogtooth tuna",1551,0.47853995035,3241.10870757104,"American Samoa",2003
"Albacore",8186667,3930.10391625852,2083.06629403167,"American Samoa",2003
"Yellowfin Tuna",943411,487.45712275183,1935.3722737175,"American Samoa",2003
"BigeyeTuna",575105,235.58816590771,2441.14553795242,"American Samoa",2003
"Moonfish",4090,1.8551927933,2204.62262184878,"American Samoa",2003
"Crabs",234,0.05488467677,4263.48507035218,"American Samoa",2003
"Spiny lobster",3018,0.35334845623,8541.14386744494,"American Samoa",2003
"Octopus",1024,0.23223929344,4409.24524369755,"American Samoa",2003
"Salmon",28,0.00635029318,4409.24524369755,"American Samoa",2003
"Miscellaneous",0,0.0045359237,0,"American Samoa",2004
"Bigeye scad",65,0.02948350405,2204.62262184878,"American Samoa",2004
"Jacks (misc)",298,0.06758526313,4409.24524369755,"American Samoa",2004
"Black jack",1006,0.20819889783,4831.91799037008,"American Samoa",2004
"Bigeye trevally",880,0.21364200627,4119.04014273232,"American Samoa",2004
"Goldspot trevally",31,0.00861825503,3597.01585670063,"American Samoa",2004
"Blue kingfish trevally",173,0.04218409041,4101.07218903052,"American Samoa",2004
"Barracudas",2915,0.66587359916,4377.70772662751,"American Samoa",2004
"Bigeye barracuda",170,0.04309127515,3945.1141654136,"American Samoa",2004
"Other pelagic sharks",198,0.08391458845,2359.54204933004,"American Samoa",2004
"Bottomfish (assorted)",1518,0.34745175542,4368.95187985175,"American Samoa",2004
"Pygmy grouper",4,0.00090718474,4409.24524369755,"American Samoa",2004
"Groupers (misc)",175,0.04490564463,3897.06019013672,"American Samoa",2004
"Greasy grouper",36,0.00952543977,3779.35306602647,"American Samoa",2004
"Peacock grouper",56,0.01406136347,3982.54409108166,"American Samoa",2004
"Flagtail grouper",136,0.0317514659,4283.26680816334,"American Samoa",2004
"Tomato grouper",229,0.05034875307,4548.27549912946,"American Samoa",2004
"Saddleback grouper",16,0.00362873896,4409.24524369755,"American Samoa",2004
"White-edged lyretail",204,0.0498951607,4088.57286233773,"American Samoa",2004
"Blacktip grouper",65,0.01496854821,4342.43849758092,"American Samoa",2004
"Yellowspot grouper",6,0.00136077711,4409.24524369755,"American Samoa",2004
"Spotted grouper",514,0.11838760857,4341.6706039474,"American Samoa",2004
"Smalltooth grouper",288,0.06531730128,4409.24524369755,"American Samoa",2004
"Lunartail grouper",417,0.09207925111,4528.70755325586,"American Samoa",2004
"Blue-lined snapper",3213,0.80421927201,3995.17906598991,"American Samoa",2004
"Rufous snapper",136,0.02948350405,4612.74887032975,"American Samoa",2004
"Onespot snapper",163,0.04762719885,3422.4141653462,"American Samoa",2004
"Twinspot/red snapper",15,0.00317514659,4724.19133253309,"American Samoa",2004
"Paddletail snapper",2297,0.54340365926,4227.06023571506,"American Samoa",2004
"Blood snapper",17,0.0045359237,3747.85845714292,"American Samoa",2004
"Gray jobfish",2904,0.70352176587,4127.80405792962,"American Samoa",2004
"Pristipomoides/Etelis",402,0.06078137758,6613.86786554633,"American Samoa",2004
"Yelloweye snapper",347,0.07620351816,4553.59553441384,"American Samoa",2004
"Pink snapper (opakapaka)",2843,0.71985109119,3949.42792307251,"American Samoa",2004
"Blue-lined gindai",194,0.02404039561,8069.75072903137,"American Samoa",2004
"Flower snapper (gindai)",155,0.03265865064,4746.06258870223,"American Samoa",2004
"Yellowtail snapper",126,0.0272155422,4629.70750588243,"American Samoa",2004
"Smalltooth jobfish (lehi)",711,0.16510762268,4306.28209927055,"American Samoa",2004
"Longtail snapper (onaga)",1679,0.32522572929,5162.5681758495,"American Samoa",2004
"Squirrel snapper (ehu)",1623,0.3039068879,5340.45151531427,"American Samoa",2004
"Multidens snapper",33,0.00816466266,4041.80814005609,"American Samoa",2004
"Black snapper",194,0.04399845989,4409.24524369755,"American Samoa",2004
"Stone's snapper",212,0.04672001411,4537.66986244602,"American Samoa",2004
"Kusakar's snapper",68,0.01451495584,4684.82307142865,"American Samoa",2004
"Timor snapper",30,0.00725747792,4133.66741596645,"American Samoa",2004
"Emperors (misc)",110,0.02812272694,3911.42723231234,"American Samoa",2004
"Longnose emperor",639,0.15467499817,4131.24297759932,"American Samoa",2004
"Ambon emperor",5234,1.25463649542,4171.72624828507,"American Samoa",2004
"Orangespot emperor",81,0.02177243376,3720.30067436981,"American Samoa",2004
"Redgill emperor",3048,0.70624332009,4315.79303236678,"American Samoa",2004
"Oilfish",24,0.01088621688,2204.62262184878,"American Samoa",2004
"Pomfret",514,0.09344002822,5500.85450305957,"American Samoa",2004
"Rudderfish (cinerascens)",30,0.00725747792,4133.66741596645,"American Samoa",2004
"Surgeonfishes/tangs",6154,1.41203304781,4358.25493570747,"American Samoa",2004
"Unicornfishes (misc)",1760,0.41866575751,4203.83078489041,"American Samoa",2004
"Squirrelfish",1054,0.25764046616,4090.97225955741,"American Samoa",2004
"Saber squirrelfish",235,0.0544310844,4317.38596778719,"American Samoa",2004
"Bigeye squirrelfish",102,0.02177243376,4684.82307142865,"American Samoa",2004
"Parrotfishes (misc)",7853,1.81210151815,4333.64241536381,"American Samoa",2004
"Terapon perch",26,0.00589670081,4409.24524369755,"American Samoa",2004
"Wrasses (misc)",18,0.00408233133,4409.24524369755,"American Samoa",2004
"Yellow goatfishes",122,0.01995806428,6112.8172696716,"American Samoa",2004
"Orange goatfish",8,0.00181436948,4409.24524369755,"American Samoa",2004
"Inshore groupers",1092,0.25764046616,4238.46461806138,"American Samoa",2004
"Triggerfish",6,0.00136077711,4409.24524369755,"American Samoa",2004
"Porcupinefish",159,0.03583379723,4437.15185916399,"American Samoa",2004
"Inshore snappers",4,0.00090718474,4409.24524369755,"American Samoa",2004
"Red snapper",273,0.07302837157,3738.27314139575,"American Samoa",2004
"Mahimahi",16107,3.75755919308,4286.55921899061,"American Samoa",2004
"Swordfish",18753,4.06010530387,4618.84571863815,"American Samoa",2004
"Blue marlin",2576,1.05097352129,2451.0608001219,"American Samoa",2004
"Black marlin",982,0.44542770734,2204.62262184878,"American Samoa",2004
"Sailfish",1128,0.5624545388,2005.49541729469,"American Samoa",2004
"Spearfish",232,0.07030681735,3299.82224689623,"American Samoa",2004
"Rainbow runner",768,0.18189054037,4222.31963486249,"American Samoa",2004
"Wahoo",419239,203.11322017756,2064.06554744937,"American Samoa",2004
"Skipjack tuna",320499,234.86604685467,1364.60337410251,"American Samoa",2004
"Dogtooth tuna",400,0.09752235955,4101.62348250935,"American Samoa",2004
"Albacore",5713361,2470.78703902261,2312.36480917436,"American Samoa",2004
"Yellowfin tuna",1763767,885.20047860321,1992.50570083639,"American Samoa",2004
"Bigeye tuna",547789,225.09339924302,2433.60756842356,"American Samoa",2004
"Kawakawa",181,0.04717360648,3836.8912937945,"American Samoa",2004
"Moonfish",1308,0.47990072746,2725.56369506446,"American Samoa",2004
"Crabs",165,0.03855535145,4279.56156005939,"American Samoa",2004
"Spiny lobster",2137,0.23405366292,9130.38477304425,"American Samoa",2004
"Octopus",468,0.08754332741,5345.9242851048,"American Samoa",2004
"Giant clam",90,0.0136077711,6613.86786554633,"American Samoa",2004
"Salmon",20,0.0045359237,4409.24524369755,"American Samoa",2004
"Bigeye scad",619,0.16465403031,3759.39780419943,"American Samoa",2005
"Mackerel",107,0.02494758035,4288.99310068762,"American Samoa",2005
"Trevally (misc)",22,0.0090718474,2425.08488403365,"American Samoa",2005
"Black jack",484,0.07892507238,6132.39855732648,"American Samoa",2005
"Bigeye trevally",90,0.01995806428,4509.4553628725,"American Samoa",2005
"Whitemouth trevally",4,0.00090718474,4409.24524369755,"American Samoa",2005
"Barracudas (misc)",1408,0.33837990802,4161.0035543741,"American Samoa",2005
"Bigeye barracuda",1,0,Inf,"American Samoa",2005
"Mullets",600,0.12564508649,4775.35585960024,"American Samoa",2005
"Sharks (misc)",7,0.00635029318,1102.31131092439,"American Samoa",2005
"Milkfish",76,0.02494758035,3046.38762291831,"American Samoa",2005
"Groupers (misc)",441,0.09888313666,4459.80998273078,"American Samoa",2005
"Peacock grouper",37,0.00952543977,3884.33509563832,"American Samoa",2005
