"","Year","FishingEntityID","TaxonKey","EndProduct","ObservedPrice"
"75",2011,208,590010,"DHC",12129.3
"76",2011,208,590024,"DHC",6480
"77",2011,208,590082,"DHC",24330
"78",2011,208,590096,"DHC",19107.6
"79",2011,208,600030,"DHC",10297.8
"80",2011,208,600063,"DHC",6499.99999999999
"81",2011,208,600066,"DHC",2670
"82",2011,208,600097,"DHC",3570
"83",2011,208,600115,"DHC",3570
"84",2011,208,600142,"DHC",1931
"85",2011,208,600147,"DHC",7447
"86",2011,208,600203,"DHC",6330
"87",2011,208,600204,"DHC",15860
"88",2011,208,600226,"DHC",7691.1
"89",2011,208,600349,"DHC",8600
"90",2011,208,600426,"DHC",14320
"91",2011,208,600439,"DHC",21924.4000000001
"92",2011,208,600706,"DHC",16360
"93",2011,208,600790,"DHC",15555
"94",2011,208,600850,"DHC",15820
"95",2011,208,600889,"DHC",4128.9
"96",2011,208,600890,"DHC",13212.7
"97",2011,208,600893,"DHC",12121
"98",2011,208,601005,"DHC",14674
"99",2011,208,601164,"DHC",12000
"100",2011,208,601306,"DHC",18430
"101",2011,208,601327,"DHC",17129.4000000001
"102",2011,208,601350,"DHC",2860
"103",2011,208,601353,"DHC",2965.6
"104",2011,208,601356,"DHC",18200
"105",2011,208,601729,"DHC",2000
"106",2011,208,601752,"DHC",4140
"107",2011,208,601753,"DHC",18200
"108",2011,208,601754,"DHC",17940
"109",2011,208,601756,"DHC",19644.3
"110",2011,208,601761,"DHC",2920.00000000001
"111",2011,208,601933,"DHC",3000
"112",2011,208,604887,"DHC",5207.9
"113",2011,208,606470,"DHC",14320
"114",2011,208,607327,"DHC",2000
"115",2011,208,613025,"DHC",13130
"116",2011,208,654736,"DHC",3000.00000000001
"117",2011,208,690085,"DHC",9247.4
"118",2011,208,690598,"DHC",24000
"119",2011,141,690158,"DHC",261.989999890677
"120",2011,141,690166,"DHC",3161.83174447399
"121",2011,141,690196,"DHC",2207.89000008816
"122",2011,141,690273,"DHC",18821.7569078291
"123",2011,141,690387,"DHC",3816.81999793515
"124",2011,141,690400,"DHC",1391.69000839631
"125",2011,141,690404,"DHC",1503.42000040926
"126",2011,141,690420,"DHC",9999.99999999999
"127",2011,141,690425,"DHC",5914.65
"128",2011,141,690470,"DHC",1933.71000033687
"129",2011,141,690595,"DHC",4654.02
"130",2011,141,690598,"DHC",23113.3199577614
"131",2011,141,690605,"DHC",790.389999973842
"132",2011,141,690630,"DHC",4835.14
"133",2011,141,690671,"DHC",2876.48000009703
"134",2011,123,100039,"DHC",1210.01961575803
"135",2011,123,100047,"DHC",46742.7146943834
"136",2011,123,100053,"DHC",5334.59454033007
"137",2011,123,100339,"DHC",565.883263662896
"138",2011,123,190195,"DHC",2067.36989423632
"139",2011,123,190277,"DHC",1722.9294731746
"140",2011,123,200538,"DHC",1165.3772906878
"141",2011,123,290002,"DHC",1073.52040696804
"142",2011,123,290004,"DHC",719.638711623505
"143",2011,123,290011,"DHC",1756.61810510872
"144",2011,123,290056,"DHC",1472.10427940783
"145",2011,123,290276,"DHC",1209.39283481172
"146",2011,123,300031,"DHC",3104.44144208695
"147",2011,123,300036,"DHC",2555.74812294099
"148",2011,123,300061,"DHC",3104.44144208695
"149",2011,123,390007,"DHC",2138.92617065875
"150",2011,123,390011,"DHC",22339.7842205411
"151",2011,123,390012,"DHC",1209.39283481172
"152",2011,123,390013,"DHC",4383.27880905888
"153",2011,123,390054,"DHC",865.815324922031
"154",2011,123,400043,"DHC",839.529444589153
"155",2011,123,400183,"DHC",824.854575040785
"156",2011,123,400250,"DHC",819.588532682323
"157",2011,123,400314,"DHC",1765.11383989878
"158",2011,123,400356,"DHC",1764.92951832852
"159",2011,123,400359,"DHC",3379.73180637457
"160",2011,123,400425,"DHC",4907.53621398811
"161",2011,123,400517,"DHC",723.636704465866
"162",2011,123,490031,"DHC",5654.16137729742
"163",2011,123,490040,"DHC",1259.36774534112
"164",2011,123,490055,"DHC",17513.0209849086
"165",2011,123,490058,"DHC",1339.32760218815
"166",2011,123,500661,"DHC",407.295520814697
"167",2011,123,501129,"DHC",1799.09677905877
"168",2011,123,501523,"DHC",2596.19660200286
"169",2011,123,503078,"DHC",556.38733722743
"170",2011,123,590046,"DHC",22718.5943266694
"171",2011,123,590070,"DHC",3618.18352232928
"172",2011,123,590129,"DHC",3018.48459597637
"173",2011,123,590146,"DHC",839.57849689409
"174",2011,123,600088,"DHC",359.819355811745
"175",2011,123,600107,"DHC",1237.20214061327
"176",2011,123,600116,"DHC",595.700933510571
"177",2011,123,600139,"DHC",589.703944247044
"178",2011,123,600142,"DHC",2308.84086645874
"179",2011,123,600143,"DHC",10464.746264858
"180",2011,123,600145,"DHC",31434.2187229981
"181",2011,123,600146,"DHC",14152.89466193
"182",2011,123,600226,"DHC",5727.12474667036
"183",2011,123,600320,"DHC",765.615629310562
"184",2011,123,600322,"DHC",1509.24229798818
"185",2011,123,600334,"DHC",2385.05260501609
"186",2011,123,600350,"DHC",4289.09669618663
"187",2011,123,600382,"DHC",5087.44589189394
"188",2011,123,600391,"DHC",1009.49319269408
"189",2011,123,600395,"DHC",389.804302129395
"190",2011,123,600464,"DHC",4766.35709174248
"191",2011,123,600467,"DHC",3618.18352232933
"192",2011,123,600482,"DHC",2634.92715766317
"193",2011,123,600489,"DHC",343.827384442344
"194",2011,123,600496,"DHC",4802.5889018763
"195",2011,123,600507,"DHC",2060.63214416266
"196",2011,123,600645,"DHC",522.737564137626
"197",2011,123,600669,"DHC",779.608604258793
"198",2011,123,600752,"DHC",489.754123188219
"199",2011,123,600785,"DHC",3418.28388021161
"200",2011,123,600898,"DHC",569.713980035269
"201",2011,123,601072,"DHC",3258.36416651752
"202",2011,123,601370,"DHC",6192.89091280451
"203",2011,123,601477,"DHC",839.578496894079
"204",2011,123,601659,"DHC",829.583514788204
"205",2011,123,601734,"DHC",839.578496894085
"206",2011,123,601825,"DHC",819.58853268233
"207",2011,123,602020,"DHC",711.642725938808
"208",2011,123,602508,"DHC",935.086103683635
"209",2011,123,604642,"DHC",2132.67930684259
"210",2011,123,604722,"DHC",1859.06667169403
"211",2011,123,605048,"DHC",583.040622843117
"212",2011,123,605933,"DHC",3648.16846864698
"213",2011,123,606426,"DHC",5297.34051611739
"214",2011,123,608173,"DHC",2048.97133170585
"215",2011,123,610106,"DHC",2849.81927293958
"216",2011,123,610676,"DHC",1442.60908394897
"217",2011,123,612288,"DHC",875.810307027911
"218",2011,123,612918,"DHC",1939.02652854112
"219",2011,123,612919,"DHC",2292.59902053667
"220",2011,123,612920,"DHC",1305.59453758084
"221",2011,123,612922,"DHC",1159.41792428232
"222",2011,123,613135,"DHC",8255.85521945854
"223",2011,123,613144,"DHC",559.718997929393
"224",2011,123,613145,"DHC",537.730037296464
"225",2011,123,613146,"DHC",478.759642871747
"226",2011,123,614129,"DHC",7349.64350852549
"227",2011,123,614290,"DHC",31434.218722999
"228",2011,123,690075,"DHC",5334.59454033007
"229",2011,123,690161,"DHC",47975.9141082352
"230",2011,123,690257,"DHC",22498.7047203407
"231",2011,123,690258,"DHC",865.815324922031
"232",2011,123,690259,"DHC",17578.8669899136
"233",2011,123,690679,"DHC",2048.97133170582
"234",2011,123,690688,"DHC",948.523801848209
"235",2011,58,601340,"DHC",1698.01327835389
"236",2011,58,601341,"DHC",426.173392303491
"237",2011,58,601342,"DHC",1426.57281708162
"238",2011,58,601343,"DHC",1450.32694968877
"239",2011,58,601348,"DHC",13997.0675186471
"240",2011,58,601350,"DHC",666.688027793674
"241",2011,58,601356,"DHC",2435.50049170704
"242",2011,58,601357,"DHC",475.835920982731
"243",2011,58,601363,"DHC",1829.91060676733
"244",2011,58,601365,"DHC",626.714719595881
"245",2011,58,601366,"DHC",1632.62648531967
"246",2011,58,601367,"DHC",612.672761248951
"247",2011,58,601370,"DHC",11703.7980309932
"248",2011,58,601371,"DHC",9198.63717124412
"249",2011,58,601381,"DHC",1261.82945100241
"250",2011,58,601382,"DHC",4026.25410380251
"251",2011,58,601383,"DHC",2139.14405390421
"252",2011,58,601450,"DHC",898.345336222229
"253",2011,58,601707,"DHC",2000.546267286
"254",2011,58,601729,"DHC",5601.52977185561
"255",2011,58,601732,"DHC",905.646444091785
"256",2011,74,100039,"DHC",6610.52508193718
"257",2011,74,290002,"DHC",6771.34195494185
"258",2011,74,300060,"DHC",4621.22890127069
"259",2011,74,390013,"DHC",8211.66381075577
"260",2011,74,400243,"DHC",6512.73939254915
"261",2011,74,400289,"DHC",6163.04173203928
"262",2011,74,400314,"DHC",5830.70713583456
"263",2011,74,400319,"DHC",5460.87641755134
"264",2011,74,400323,"DHC",6116.050798012
"265",2011,74,400327,"DHC",5966.79773112001
"266",2011,74,400328,"DHC",6317.09271825076
"267",2011,74,400332,"DHC",6562.59858477869
"268",2011,74,400364,"DHC",7137.27965362962
"269",2011,74,400412,"DHC",6606.68770393539
"270",2011,74,490097,"DHC",6613.86888622227
"271",2011,74,500116,"DHC",4858.80836156716
"272",2011,74,500372,"DHC",4331.94497877392
"273",2011,74,500477,"DHC",6613.86888622228
"274",2011,74,500480,"DHC",6613.43375754386
"275",2011,74,501905,"DHC",3261.00479806793
"276",2011,74,590013,"DHC",6655.85637280317
"277",2011,74,600077,"DHC",3564.14045535311
"278",2011,74,600083,"DHC",8172.21939605715
"279",2011,74,600084,"DHC",5953.17746225685
"280",2011,74,600087,"DHC",8729.05903002355
"281",2011,74,600089,"DHC",4847.44297220629
"282",2011,74,600106,"DHC",3314.99120476656
"283",2011,74,600107,"DHC",4244.27272621436
"284",2011,74,600143,"DHC",4646.29609497274
"285",2011,74,600201,"DHC",8476.78558153231
"286",2011,74,600209,"DHC",8096.22847538598
"287",2011,74,600211,"DHC",8701.51185439039
"288",2011,74,600218,"DHC",3175.22463069677
"289",2011,74,600387,"DHC",6253.87103458077
"290",2011,74,600412,"DHC",4347.21107889502
"291",2011,74,601005,"DHC",5927.0884346861
"292",2011,74,601385,"DHC",10619.5484677449
"293",2011,74,601936,"DHC",5297.01355988272
"294",2011,74,603915,"DHC",3306.93444311114
"295",2011,74,604457,"DHC",12114.7242381936
"296",2011,74,604614,"DHC",6141.44968006354
"297",2011,74,604621,"DHC",6613.86888622228
"298",2011,74,605537,"DHC",4934.15615321344
"299",2011,74,605604,"DHC",6128.8941904346
"300",2011,118,100025,"DHC",2054.61191088783
"301",2011,118,100031,"DHC",2979.04114832685
"302",2011,118,100035,"DHC",828.094417913473
"303",2011,118,100036,"DHC",1084.26782504494
"304",2011,118,100039,"DHC",1162.0346525316
"305",2011,118,100043,"DHC",6814.28088929323
"306",2011,118,100045,"DHC",2028
"307",2011,118,100047,"DHC",1885.82027406738
"308",2011,118,100053,"DHC",2555.02513548229
"309",2011,118,100056,"DHC",2848.99999999999
"310",2011,118,100058,"DHC",2785.32312123593
"311",2011,118,100139,"DHC",1399.4226376838
"312",2011,118,100338,"DHC",2338.79482014388
"313",2011,118,100339,"DHC",534.380532997698
"314",2011,118,190195,"DHC",1543.43950909988
"315",2011,118,200007,"DHC",2460.74356111846
"316",2011,118,200538,"DHC",3392.58094765228
"317",2011,118,290002,"DHC",5270.62753824375
"318",2011,118,290022,"DHC",2342.83178706696
"319",2011,118,290056,"DHC",1010.27295823319
"320",2011,118,300009,"DHC",2789.79148679388
"321",2011,118,300014,"DHC",2621.33767016274
"322",2011,118,300031,"DHC",3219.21463491696
"323",2011,118,300036,"DHC",898.649826453642
"324",2011,118,300044,"DHC",1467.70478893406
"325",2011,118,390002,"DHC",6426.33531190351
"326",2011,118,390011,"DHC",1411.81572733193
"327",2011,118,390013,"DHC",1786.377066654
"328",2011,118,400010,"DHC",3693.31641496218
"329",2011,118,400013,"DHC",2758.10644127949
"330",2011,118,400019,"DHC",3481.44366887761
"331",2011,118,400043,"DHC",352.756441163495
"332",2011,118,400122,"DHC",994.566223984877
"333",2011,118,400145,"DHC",1023
"334",2011,118,400183,"DHC",939.947893891239
"335",2011,118,400190,"DHC",3354.90140435884
"336",2011,118,400266,"DHC",2687.09753940846
"337",2011,118,400327,"DHC",1023
"338",2011,118,400330,"DHC",3119.10574755219
"339",2011,118,400359,"DHC",5717.06956879862
"340",2011,118,400362,"DHC",2509.77638198531
"341",2011,118,400415,"DHC",991.725272405798
"342",2011,118,490012,"DHC",3000.81958715654
"343",2011,118,490039,"DHC",6899.2278169075
"344",2011,118,490055,"DHC",2812.72040453527
"345",2011,118,490097,"DHC",5865
"346",2011,118,500108,"DHC",2699
"347",2011,118,500122,"DHC",2939.59062013839
"348",2011,118,500147,"DHC",500.068351561404
"349",2011,118,500348,"DHC",3083.3422031141
"350",2011,118,500352,"DHC",1403.15751947919
"351",2011,118,500661,"DHC",813.126192519559
"352",2011,118,500814,"DHC",3097.55616718769
"353",2011,118,501135,"DHC",897.859605858077
"354",2011,118,501163,"DHC",1023
"355",2011,118,502682,"DHC",3701.01082416004
"356",2011,118,502724,"DHC",3166.54756775033
"357",2011,118,503124,"DHC",1600.8331088629
"358",2011,118,504212,"DHC",3775.30860033727
"359",2011,118,505897,"DHC",3993.38318879068
"360",2011,118,590010,"DHC",4875
"361",2011,118,590075,"DHC",3689.89667754064
"362",2011,118,590122,"DHC",3141
"363",2011,118,590145,"DHC",1853.37969125044
"364",2011,118,600006,"DHC",3667.6683843013
"365",2011,118,600020,"DHC",500.068250821701
"366",2011,118,600024,"DHC",708.423990073991
"367",2011,118,600026,"DHC",3265.20299299601
"368",2011,118,600029,"DHC",1121.35911081117
"369",2011,118,600030,"DHC",975.738861699654
"370",2011,118,600031,"DHC",664.129294654329
"371",2011,118,600033,"DHC",1974.96102442131
"372",2011,118,600034,"DHC",851.202085783813
"373",2011,118,600035,"DHC",7556.19688697815
"374",2011,118,600044,"DHC",873.031977609033
"375",2011,118,600047,"DHC",574.448723091733
"376",2011,118,600063,"DHC",10090.7931141036
"377",2011,118,600066,"DHC",686.647062704568
"378",2011,118,600068,"DHC",431.031280631764
"379",2011,118,600069,"DHC",2543.60963336032
"380",2011,118,600097,"DHC",1023
"381",2011,118,600101,"DHC",3910.70665073208
"382",2011,118,600115,"DHC",908.092149332224
"383",2011,118,600116,"DHC",2849
"384",2011,118,600117,"DHC",620.169325037064
"385",2011,118,600118,"DHC",1153.31797341966
"386",2011,118,600139,"DHC",2428.35493662112
"387",2011,118,600142,"DHC",2848.99999999999
"388",2011,118,600236,"DHC",3370.99999999999
"389",2011,118,600299,"DHC",2231.27607525017
"390",2011,118,600301,"DHC",3302.18394740515
"391",2011,118,600360,"DHC",7142.17004892566
"392",2011,118,600364,"DHC",1023
"393",2011,118,600385,"DHC",1023
"394",2011,118,600400,"DHC",2849
"395",2011,118,600525,"DHC",10643.828622334
"396",2011,118,600529,"DHC",6884.28374235153
"397",2011,118,600662,"DHC",3691.78137073285
"398",2011,118,600692,"DHC",1021.17620379413
"399",2011,118,600695,"DHC",653.599050861527
"400",2011,118,600716,"DHC",3889.62059886421
"401",2011,118,600785,"DHC",1005.7405084582
"402",2011,118,600845,"DHC",3065.87738332642
"403",2011,118,600878,"DHC",3102.14138555012
"404",2011,118,600886,"DHC",1592.02734278898
"405",2011,118,600890,"DHC",2684.47041489044
"406",2011,118,601043,"DHC",373.624657099617
"407",2011,118,601047,"DHC",419.36933457446
"408",2011,118,601067,"DHC",3463.01478793699
"409",2011,118,601164,"DHC",1907.6102627156
"410",2011,118,601288,"DHC",1018.9875247033
"411",2011,118,601327,"DHC",8697.71314611656
"412",2011,118,601334,"DHC",2105.37891606361
"413",2011,118,601336,"DHC",5063.00000000001
"414",2011,118,601341,"DHC",561.359613813764
"415",2011,118,601342,"DHC",1387.49995669729
"416",2011,118,601343,"DHC",1485.99178057872
"417",2011,118,601348,"DHC",9916.97160996585
"418",2011,118,601350,"DHC",349.205940006322
"419",2011,118,601356,"DHC",2073.33053650994
"420",2011,118,601357,"DHC",423.913292004044
"421",2011,118,601363,"DHC",2822.0051258071
"422",2011,118,601365,"DHC",3183.48957886302
"423",2011,118,601366,"DHC",1972.9177926094
"424",2011,118,601367,"DHC",453.789400924057
"425",2011,118,601370,"DHC",2546.77365727835
"426",2011,53,1e+05,"Animal feed",176.8576
"427",2011,53,1e+05,"DHC",197.555928905319
"428",2011,53,100011,"DHC",361.424864270345
"429",2011,53,100025,"Animal feed",176.898599999999
"430",2011,53,100025,"DHC",1591.4310689818
"431",2011,53,100031,"DHC",517.4999877571
"432",2011,53,100035,"DHC",164.217782192049
"433",2011,53,100039,"Animal feed",56.0000000000002
"434",2011,53,100039,"DHC",254.407259170191
"435",2011,53,100047,"DHC",2935.64783293836
"436",2011,53,100139,"Animal feed",176.8576
"437",2011,53,100139,"DHC",197.555928905319
"438",2011,53,100339,"DHC",714.880186387972
"439",2011,53,190195,"DHC",3748.92168453123
"440",2011,53,200538,"DHC",1953.19545924021
"441",2011,53,290002,"DHC",3748.92168453123
"442",2011,53,300031,"DHC",1936.68479717183
"443",2011,53,300044,"DHC",1027
"444",2011,53,400043,"DHC",197.263697585282
"445",2011,53,400122,"DHC",225.098682983928
"446",2011,53,400183,"DHC",2187.3342283676
"447",2011,53,400330,"DHC",426.778250987384
"448",2011,53,400382,"DHC",2563.48999189716
"449",2011,53,400402,"DHC",30.0081958722185
"450",2011,53,400405,"Animal feed",385.700000000001
"451",2011,53,400405,"DHC",385.758767951238
"452",2011,53,490135,"DHC",129.298468814956
"453",2011,53,500108,"DHC",1953.19545924021
"454",2011,53,500124,"DHC",149.999999999999
"455",2011,53,500352,"DHC",166.81210233544
"456",2011,53,500717,"Animal feed",55.9999999999999
"457",2011,53,500717,"DHC",30.0081958520827
"458",2011,53,501135,"DHC",2563.48999189708
"459",2011,53,502724,"DHC",1547.54845204505
"460",2011,53,503663,"DHC",426.7
"461",2011,53,600024,"DHC",199.765106401
"462",2011,53,600026,"DHC",2931.2679482906
"463",2011,53,600035,"DHC",8528.54089589335
"464",2011,53,600047,"DHC",714.791664023433
"465",2011,53,600062,"DHC",45.0040979340342
"466",2011,53,600069,"DHC",1130.35743362469
"467",2011,53,600118,"DHC",403.112178089634
"468",2011,53,600232,"DHC",2018.85986185964
"469",2011,53,600236,"DHC",3952.65566790131
"470",2011,53,600238,"DHC",2996.93371693572
"471",2011,53,600239,"DHC",2996.93201035758
"472",2011,53,600258,"DHC",1169.48751007144
"473",2011,53,600269,"DHC",1095.24250844385
"474",2011,53,600272,"DHC",352.702559393162
"475",2011,53,600306,"DHC",2563.48999189709
"476",2011,53,600310,"DHC",660.444514580141
"477",2011,53,600320,"DHC",1742.71629953867
"478",2011,53,600325,"DHC",3083.72419068368
"479",2011,53,600329,"DHC",3083.72419068364
"480",2011,53,600331,"DHC",2396.3825435888
"481",2011,53,600358,"DHC",1980.80561375449
"482",2011,53,600360,"DHC",4101.29033614782
"483",2011,53,600479,"DHC",140.019126956118
"484",2011,53,600482,"DHC",3334.10709889328
"485",2011,53,600516,"DHC",3161.13883101417
"486",2011,106,1e+05,"DHC",5919.5966
"487",2011,106,100025,"DHC",5228.9
"488",2011,106,100025,"DHC",5228.9
"489",2011,106,100031,"DHC",9075.12
"490",2011,106,100035,"DHC",1626.1302
"491",2011,106,100036,"DHC",5710.5034
"492",2011,106,100039,"DHC",5378.6287
"493",2011,106,100039,"DHC",4208.0049
"494",2011,106,100039,"DHC",4208.0049
"495",2011,106,100043,"DHC",15087.6524
"496",2011,106,100045,"DHC",18999.249
"497",2011,106,100058,"DHC",5896.4419
"498",2011,106,100139,"DHC",5374.2711
"499",2011,106,604329,"DHC",2284.2
"500",2011,106,604552,"DHC",2211.9
"501",2011,106,604887,"DHC",2000
"502",2011,106,604943,"DHC",10257
"503",2011,106,100338,"DHC",2430.0007
"504",2011,106,100345,"DHC",15406.3
"505",2011,106,290002,"DHC",5896.4419
"506",2011,106,290022,"DHC",18888.2442
"507",2011,106,606470,"DHC",11650.8
"508",2011,106,607613,"DHC",2050.9
"509",2011,106,607616,"DHC",1604.9
"510",2011,106,608929,"DHC",1513.6
"511",2011,106,300014,"DHC",1800
"512",2011,106,300044,"DHC",7483.7211
"513",2011,106,400160,"DHC",1000
"514",2011,106,400331,"DHC",14000
"515",2011,106,400362,"DHC",1000
"516",2011,106,690085,"DHC",5542.1608
"517",2011,106,490012,"DHC",4502.7
"518",2011,106,490012,"DHC",4502.9
"519",2011,106,500107,"DHC",2701.3
"520",2011,106,690273,"DHC",14333.5
"521",2011,106,690683,"DHC",25000
"522",2011,106,690684,"DHC",4502.7
"523",2011,106,600204,"DHC",7007.6
"524",2011,106,600226,"DHC",5486.9
"525",2011,106,601729,"DHC",2040.6
"526",2011,106,601752,"DHC",2000
"527",2011,106,500108,"DHC",2177.1
"528",2011,106,500134,"DHC",4762.4
"529",2011,106,500144,"DHC",5284.7
"530",2011,106,500352,"DHC",5228.9
"531",2011,106,500366,"DHC",9747.6
"532",2011,106,500679,"DHC",1582.5
"533",2011,106,501163,"DHC",1567.5
"534",2011,106,601779,"DHC",3500
"535",2011,106,600426,"DHC",5878
"536",2011,106,600439,"DHC",13532.7
"537",2011,106,600636,"DHC",2376.4
"538",2011,106,509303,"DHC",6627
"539",2011,106,590011,"DHC",4502.7
"540",2011,106,590013,"DHC",5772.4
"541",2011,106,590024,"DHC",4502.7
"542",2011,106,600006,"DHC",4713
"543",2011,106,600027,"DHC",8287.2
"544",2011,106,600030,"DHC",7619.7588
"545",2011,106,600031,"DHC",8500
"546",2011,106,600044,"DHC",4538.1
"547",2011,106,600047,"DHC",3000
"548",2011,106,600066,"DHC",1540
"549",2011,106,600068,"DHC",10500
"550",2011,106,600076,"DHC",5764.2
"551",2011,106,600088,"DHC",4414
"552",2011,106,600097,"DHC",2218.1
"553",2011,106,600101,"DHC",5228.9
"554",2011,106,600115,"DHC",3460.1
"555",2011,106,600139,"DHC",4052.6
"556",2011,106,600142,"DHC",2620
"557",2011,106,600147,"DHC",7478.4
"558",2011,106,600203,"DHC",2674.1
"559",2011,106,601340,"DHC",5643.1
"560",2011,106,601353,"DHC",2863.8
"561",2011,106,601356,"DHC",16500
"562",2011,106,601363,"DHC",5773.1
"563",2011,106,601370,"DHC",13104.7
"564",2011,106,601706,"DHC",741.9
"565",2011,106,600637,"DHC",2031.8
"566",2011,106,600645,"DHC",2779.4
"567",2011,106,601753,"DHC",9621.8
"568",2011,106,601754,"DHC",4500
"569",2011,106,600301,"DHC",3148
"570",2011,106,600349,"DHC",6903.9
"571",2011,106,601759,"DHC",13720
"572",2011,106,601761,"DHC",3500
"573",2011,106,601765,"DHC",4609.8
"574",2011,106,600890,"DHC",11207.1
"575",2011,106,601823,"DHC",3988.5
"576",2011,106,602058,"DHC",1518.7
"577",2011,106,602059,"DHC",1990.7
"578",2011,106,601005,"DHC",7048.8
"579",2011,106,601021,"DHC",2000
"580",2011,106,600648,"DHC",1500
"581",2011,106,600708,"DHC",2330
"582",2011,106,600716,"DHC",5465.4
"583",2011,106,600790,"DHC",4500
"584",2011,106,600850,"DHC",6393.7
"585",2011,106,600854,"DHC",2229.5
"586",2011,106,600889,"DHC",12920.7
"587",2011,106,690109,"DHC",8639.4
"588",2011,106,600893,"DHC",5754.7
"589",2011,106,600898,"DHC",2226.5
"590",2011,106,600998,"DHC",4476.2
"591",2011,106,601198,"DHC",4500
"592",2011,106,602060,"DHC",3693.3
"593",2011,106,601043,"DHC",5243.6
"594",2011,106,601164,"DHC",6000
"595",2011,106,690092,"DHC",18292.8
"596",2011,106,601214,"DHC",10000
"597",2011,106,601278,"DHC",2974.5
"598",2011,106,601327,"DHC",9227.6
"599",2011,106,654736,"DHC",3441.1
"600",2011,106,605094,"DHC",4994.4
"601",2011,106,605938,"DHC",3500
"602",2011,106,602535,"DHC",3260
"603",2011,106,604996,"DHC",2377.8
"604",2011,106,690051,"DHC",18000
"605",2011,106,601756,"DHC",15902.2
"606",2011,106,601758,"DHC",6899.3
"607",2011,106,613025,"DHC",2000
"608",2011,106,605081,"DHC",7000
"609",2011,106,690088,"DHC",5702.0746
"610",2011,106,690059,"DHC",3032.1
"611",2011,106,690067,"DHC",9726.1
"612",2011,81,600516,"Industrial uses",282970.211926939
"613",2011,81,600646,"DHC",148256.624167448
"614",2011,81,600695,"DHC",78463.4514970124
