"","Year","FishingEntityID","TaxonKey","EndProduct","ObservedPrice","USD","Index","nominalUSD"
"83",2011,208,600115,"DHC",3570,4962.77760018455,673.818,4810.90799427345
"84",2011,208,600142,"DHC",1931,2684.34833220066,673.818,2602.20261538992
"85",2011,208,600147,"DHC",7447,10352.3262713093,673.818,10035.5271241889
"86",2011,208,600203,"DHC",6330,8799.54683730201,673.818,8530.26543522434
"87",2011,208,600204,"DHC",15860,22047.5217756098,673.818,21372.8293527106
"88",2011,208,600226,"DHC",7691.1,10691.6579273892,673.818,10364.4746427889
"89",2011,208,600349,"DHC",8600,11955.150521453,673.818,11589.3021710789
"90",2011,208,600426,"DHC",14320,19906.7157520007,673.818,19297.5357081221
"91",2011,208,600439,"DHC",21924.4000000001,30477.8490805284,673.818,29545.1740139073
"92",2011,208,600706,"DHC",16360,22742.5886663919,673.818,22046.625990564
"93",2011,208,600790,"DHC",15555,21623.5309722327,673.818,20961.81340362
"94",2011,208,600850,"DHC",15820,21991.9164243472,673.818,21318.9256216823
"95",2011,208,600889,"DHC",4128.9,5739.72337070083,673.818,5564.077876066
"96",2011,208,600890,"DHC",13212.7,18367.4206156746,673.818,17805.3456739319
"97",2011,208,600893,"DHC",12121,16849.8115663409,673.818,16334.1780948427
"98",2011,208,601005,"DHC",14674,20398.8231106745,673.818,19774.5837277223
"99",2011,208,601164,"DHC",12000,16681.6053787716,673.818,16171.1193084822
"100",2011,208,601306,"DHC",18430,25620.16559423,673.818,24836.1440712772
"101",2011,208,601327,"DHC",17129.4000000001,23812.1575979276,673.818,23083.464256893
"102",2011,208,601350,"DHC",2860,3975.78261527389,673.818,3854.11676852158
"103",2011,208,601353,"DHC",2965.6,4122.58074260708,673.818,3996.42261843623
"104",2011,208,601356,"DHC",18200,25300.4348244702,673.818,24526.1976178646
"105",2011,208,601729,"DHC",2000,2780.2675631286,673.818,2695.18655141369
"106",2011,208,601752,"DHC",4140,5755.15385567619,673.818,5579.03616142635
"107",2011,208,601753,"DHC",18200,25300.4348244702,673.818,24526.1976178646
"108",2011,208,601754,"DHC",17940,24939.0000412635,673.818,24175.8233661808
"109",2011,208,601756,"DHC",19644.3,27308.2050451835,673.818,26472.526585968
"110",2011,208,601761,"DHC",2920.00000000001,4059.19064216776,673.818,3934.97236506401
"111",2011,208,601933,"DHC",3000,4170.40134469289,673.818,4042.77982712054
"112",2011,208,604887,"DHC",5207.9,7239.67772100871,673.818,7018.13102055369
"113",2011,208,606470,"DHC",14320,19906.7157520007,673.818,19297.5357081221
"114",2011,208,607327,"DHC",2000,2780.2675631286,673.818,2695.18655141369
"115",2011,208,613025,"DHC",13130,18252.4565519392,673.818,17693.8997100309
"116",2011,208,654736,"DHC",3000.00000000001,4170.40134469291,673.818,4042.77982712056
"117",2011,208,690085,"DHC",9247.4,12855.1231316377,673.818,12461.7340577715
"118",2011,208,690598,"DHC",24000,33363.2107575432,673.818,32342.2386169643
"119",2011,141,690158,"DHC",261.989999890677,364.201149280057,673.818,353.055962155114
"120",2011,141,690166,"DHC",3161.83174447399,4395.36911961567,673.818,4260.8631977696
"121",2011,141,690196,"DHC",2207.89000008816,3069.26247510055,673.818,2975.33771761919
"122",2011,141,690273,"DHC",18821.7569078291,26164.7601059644,673.818,25364.0730459794
"123",2011,141,690387,"DHC",3816.81999793515,5305.89041727983,673.818,5143.52096380083
"124",2011,141,690400,"DHC",1391.69000839631,1934.63529413721,673.818,1875.43209718327
"125",2011,141,690404,"DHC",1503.42000040926,2089.95493044832,673.818,2025.9986831147
"126",2011,141,690420,"DHC",9999.99999999999,13901.337815643,673.818,13475.9327570685
"127",2011,141,690425,"DHC",5914.65,8222.15477112928,673.818,7970.5425681595
"128",2011,141,690470,"DHC",1933.71000033687,2688.11559521699,673.818,2605.85459362105
"129",2011,141,690595,"DHC",4654.02,6469.71042207588,673.818,6271.72605700518
"130",2011,141,690598,"DHC",23113.3199577614,32130.6068773884,673.818,31147.3545543401
"131",2011,141,690605,"DHC",790.389999973842,1098.74783957424,673.818,1065.12424915068
"132",2011,141,690630,"DHC",4835.14,6721.4914525928,673.818,6515.80215110121
"133",2011,141,690671,"DHC",2876.48000009703,3998.69202012896,673.818,3876.32510583599
"134",2011,123,100039,"DHC",1210.01961575803,955.924601460743,673.818,926.671649948435
"135",2011,123,100047,"DHC",46742.7146943834,36927.0963325911,673.818,35797.0631094092
"136",2011,123,100053,"DHC",5334.59454033007,4214.3698279842,673.818,4085.40279852961
"137",2011,123,100339,"DHC",565.883263662896,447.052036384864,673.818,433.371468352761
"138",2011,123,190195,"DHC",2067.36989423632,1633.23777274615,673.818,1583.25786292773
"139",2011,123,190277,"DHC",1722.9294731746,1361.12724830301,673.818,1319.47439269511
"140",2011,123,200538,"DHC",1165.3772906878,920.656828735995,673.818,892.483132265233
"141",2011,123,290002,"DHC",1073.52040696804,848.089199403616,673.818,822.136198308806
"142",2011,123,290004,"DHC",719.638711623505,568.51999723448,673.818,551.122298830794
"143",2011,123,290011,"DHC",1756.61810510872,1387.74152102719,673.818,1345.27422249319
"144",2011,123,290056,"DHC",1472.10427940783,1162.97345784764,673.818,1127.38445206148
"145",2011,123,290276,"DHC",1209.39283481172,955.429439796831,673.818,926.191641090637
"146",2011,123,300031,"DHC",3104.44144208695,2452.53209918096,673.818,2377.48036134506
"147",2011,123,300036,"DHC",2555.74812294099,2019.06024831333,673.818,1957.27350126855
"148",2011,123,300061,"DHC",3104.44144208695,2452.53209918096,673.818,2377.48036134506
"149",2011,123,390007,"DHC",2138.92617065875,1689.76776955804,673.818,1638.05794374708
"150",2011,123,390011,"DHC",22339.7842205411,17648.5976339826,673.818,17108.5199227717
"151",2011,123,390012,"DHC",1209.39283481172,955.429439796831,673.818,926.191641090637
"152",2011,123,390013,"DHC",4383.27880905888,3462.82324193233,673.818,3356.85484208453
"153",2011,123,390054,"DHC",865.815324922031,684.000621672735,673.818,663.0690157808
"154",2011,123,400043,"DHC",839.529444589153,663.23457841689,673.818,642.938449481545
"155",2011,123,400183,"DHC",824.854575040785,651.641321049964,673.818,631.699965906513
"156",2011,123,400250,"DHC",819.588532682323,647.481107961489,673.818,627.667062557291
"157",2011,123,400314,"DHC",1765.11383989878,1394.45321543903,673.818,1351.78052740999
"158",2011,123,400356,"DHC",1764.92951832852,1394.30760001156,673.818,1351.63936806727
"159",2011,123,400359,"DHC",3379.73180637457,2670.01355844042,673.818,2588.30651058025
"160",2011,123,400425,"DHC",4907.53621398811,3876.99053669628,673.818,3758.34789897114
"161",2011,123,400517,"DHC",723.636704465866,571.678441663567,673.818,554.18408937986
"162",2011,123,490031,"DHC",5654.16137729742,4466.83003382699,673.818,4330.13728400803
"163",2011,123,490040,"DHC",1259.36774534112,994.909995160329,673.818,964.464022953878
"164",2011,123,490055,"DHC",17513.0209849086,13835.4183579782,673.818,13412.0305491908
"165",2011,123,490058,"DHC",1339.32760218815,1058.07888374192,673.818,1025.69983393506
"166",2011,123,500661,"DHC",407.295520814697,321.766526212574,673.818,311.919912185488
"167",2011,123,501129,"DHC",1799.09677905877,1421.29999308621,673.818,1377.80574707699
"168",2011,123,501523,"DHC",2596.19660200286,2051.01485113412,673.818,1988.25023779582
"169",2011,123,503078,"DHC",556.38733722743,439.550183047027,673.818,426.099184744177
"170",2011,123,590046,"DHC",22718.5943266694,17947.8604682493,673.818,17398.6247950329
"171",2011,123,590070,"DHC",3618.18352232928,2858.39220831779,673.818,2770.92044689926
"172",2011,123,590129,"DHC",3018.48459597637,2384.62554395574,673.818,2311.65186454028
"173",2011,123,590146,"DHC",839.57849689409,663.273330106894,673.818,642.976015302593
"174",2011,123,600088,"DHC",359.819355811745,284.259998617234,673.818,275.561149415391
"175",2011,123,600107,"DHC",1237.20214061327,977.399000636217,673.818,947.488895247049
"176",2011,123,600116,"DHC",595.700933510571,470.608219932988,673.818,456.206791809937
"177",2011,123,600139,"DHC",589.703944247044,465.870553289369,673.818,451.614105986349
"178",2011,123,600142,"DHC",2308.84086645874,1824.00165779395,673.818,1768.18404208213
"179",2011,123,600143,"DHC",10464.746264858,8267.22829311769,673.818,8014.2367621641
"180",2011,123,600145,"DHC",31434.2187229981,24833.2693236443,673.818,24073.3281919833
"181",2011,123,600146,"DHC",14152.89466193,11180.8932789456,673.818,10838.7385436731
"182",2011,123,600226,"DHC",5727.12474667036,4524.47164465771,673.818,4386.01496152837
"183",2011,123,600320,"DHC",765.615629310562,604.842108168905,673.818,586.332890144983
"184",2011,123,600322,"DHC",1509.24229798818,1192.31277197786,673.818,1155.82593227013
"185",2011,123,600334,"DHC",2385.05260501609,1884.2095047233,673.818,1826.54942442358
"186",2011,123,600350,"DHC",4289.09669618663,3388.41866407287,673.818,3284.7271734134
"187",2011,123,600382,"DHC",5087.44589189394,4019.12053600486,673.818,3896.1284736788
"188",2011,123,600391,"DHC",1009.49319269408,797.507218342809,673.818,773.102113637638
"189",2011,123,600395,"DHC",389.804302129395,307.94833183534,673.818,298.524578533344
"190",2011,123,600464,"DHC",4766.35709174248,3765.45796779434,673.818,3650.22842020742
"191",2011,123,600467,"DHC",3618.18352232933,2858.39220831783,673.818,2770.9204468993
"192",2011,123,600482,"DHC",2634.92715766317,2081.61228154085,673.818,2017.91133373985
"193",2011,123,600489,"DHC",343.827384442344,271.62622090092,673.818,263.313987219159
"194",2011,123,600496,"DHC",4802.5889018763,3794.08137043288,673.818,3677.97589705828
"195",2011,123,600507,"DHC",2060.63214416266,1627.91489948853,673.818,1578.09787882798
"196",2011,123,600645,"DHC",522.737564137626,412.966609102265,673.818,400.329114289588
"197",2011,123,600669,"DHC",779.608604258793,615.896663670683,673.818,597.04915706669
"198",2011,123,600752,"DHC",489.754123188219,386.909442562355,673.818,375.069342259846
"199",2011,123,600785,"DHC",3418.28388021161,2700.46998686375,673.818,2617.83091944624
"200",2011,123,600898,"DHC",569.713980035269,450.078331143959,673.818,436.305153241041
"201",2011,123,601072,"DHC",3258.36416651752,2574.13220970055,673.818,2495.35929748386
"202",2011,123,601370,"DHC",6192.89091280451,4892.43042064562,673.818,4742.7135604939
"203",2011,123,601477,"DHC",839.578496894079,663.273330106885,673.818,642.976015302585
"204",2011,123,601659,"DHC",829.583514788204,655.377219034189,673.818,635.32153892994
"205",2011,123,601734,"DHC",839.578496894085,663.27333010689,673.818,642.976015302589
"206",2011,123,601825,"DHC",819.58853268233,647.481107961495,673.818,627.667062557297
"207",2011,123,602020,"DHC",711.642725938808,562.203108376326,673.818,544.99871773268
"208",2011,123,602508,"DHC",935.086103683635,738.725058134931,673.818,716.118789530141
"209",2011,123,604642,"DHC",2132.67930684259,1684.83270013761,673.818,1633.27389601419
"210",2011,123,604722,"DHC",1859.06667169403,1468.67665952239,673.818,1423.73260531286
"211",2011,123,605048,"DHC",583.040622843117,460.606479240898,673.818,446.511121737911
"212",2011,123,605933,"DHC",3648.16846864698,2882.08054153594,673.818,2793.88387601725
"213",2011,123,606426,"DHC",5297.34051611739,4184.93886853153,673.818,4056.87247750439
"214",2011,123,608173,"DHC",2048.97133170585,1618.70276990376,673.818,1569.16765639326
"215",2011,123,610106,"DHC",2849.81927293958,2251.37866960388,673.818,2182.48257575178
"216",2011,123,610676,"DHC",1442.60908394897,1139.67203149319,673.818,1104.7960897858
"217",2011,123,612288,"DHC",875.810307027911,691.896732745434,673.818,670.723492153448
"218",2011,123,612918,"DHC",1939.02652854112,1531.84554810402,673.818,1484.96841629409
"219",2011,123,612919,"DHC",2292.59902053667,1811.1704773008,673.818,1755.74551797656
"220",2011,123,612920,"DHC",1305.59453758084,1031.42950887158,673.818,999.865976177396
"221",2011,123,612922,"DHC",1159.41792428232,915.948884433334,673.818,887.919259227395
"222",2011,123,613135,"DHC",8255.85521945854,6522.18774605111,673.818,6322.59748380883
"223",2011,123,613144,"DHC",559.718997929393,442.182220071262,673.818,428.650676868395
"224",2011,123,613145,"DHC",537.730037296464,424.810775711329,673.818,411.810828848574
"225",2011,123,613146,"DHC",478.759642871747,378.223720382382,673.818,366.64941824993
"226",2011,123,614129,"DHC",7349.64350852549,5806.27367545975,673.818,5628.59162602209
"227",2011,123,614290,"DHC",31434.218722999,24833.269323645,673.818,24073.328191984
"228",2011,123,690075,"DHC",5334.59454033007,4214.3698279842,673.818,4085.40279852961
"229",2011,123,690161,"DHC",47975.9141082352,37901.3331489665,673.818,36741.4865887207
"230",2011,123,690257,"DHC",22498.7047203407,17774.1460246504,673.818,17230.2263148352
"231",2011,123,690258,"DHC",865.815324922031,684.000621672735,673.818,663.0690157808
"232",2011,123,690259,"DHC",17578.8669899136,13887.4371974024,673.818,13462.4575218662
"233",2011,123,690679,"DHC",2048.97133170582,1618.70276990373,673.818,1569.16765639324
"234",2011,123,690688,"DHC",948.523801848209,749.34094079934,673.818,726.409807764481
"235",2011,58,601340,"DHC",1698.01327835389,2360.46561978448,673.818,2288.23127597064
"236",2011,58,601341,"DHC",426.173392303491,592.438029444937,673.818,574.308397753361
"237",2011,58,601342,"DHC",1426.57281708162,1983.12706488651,673.818,1922.43993560537
"238",2011,58,601343,"DHC",1450.32694968877,2016.14848707546,673.818,1954.45084497701
"239",2011,58,601348,"DHC",13997.0675186471,19457.7964005077,673.818,18862.3540677436
"240",2011,58,601350,"DHC",666.688027793674,926.785549200464,673.818,898.424303249015
"241",2011,58,601356,"DHC",2435.50049170704,3385.67150853842,673.818,3282.06408560513
"242",2011,58,601357,"DHC",475.835920982731,661.475588239854,673.818,641.233287456103
"243",2011,58,601363,"DHC",1829.91060676733,2543.82055171009,673.818,2465.97522882429
"244",2011,58,601365,"DHC",626.714719595881,871.217303113831,673.818,844.556541913911
"245",2011,58,601366,"DHC",1632.62648531967,2269.56922991946,673.818,2200.11647335769
"246",2011,58,601367,"DHC",612.672761248951,851.697102456445,673.818,825.633693267833
"247",2011,58,601370,"DHC",11703.7980309932,16269.8450154894,673.818,15771.9595267975
"248",2011,58,601371,"DHC",9198.63717124412,12787.3362760995,673.818,12396.0215976356
"249",2011,58,601381,"DHC",1261.82945100241,1754.11174641118,673.818,1700.43288325971
"250",2011,58,601382,"DHC",4026.25410380251,5597.03184285776,673.818,5425.75295657136
"251",2011,58,601383,"DHC",2139.14405390421,2973.69641296464,673.818,2882.6961428096
"252",2011,58,601450,"DHC",898.345336222229,1248.82019939326,673.818,1210.60413435568
"253",2011,58,601707,"DHC",2000.546267286,2781.02694773663,673.818,2695.92269753505
"254",2011,58,601729,"DHC",5601.52977185561,7786.87576429464,673.818,7548.58385422433
"255",2011,58,601732,"DHC",905.646444091785,1258.96971608557,673.818,1220.44305822591
"256",2011,74,100039,"DHC",6610.52508193718,6610.52508193718,673.818,6408.23154393501
"257",2011,74,290002,"DHC",6771.34195494185,6771.34195494185,673.818,6564.12714157845
"258",2011,74,300060,"DHC",4621.22890127069,4621.22890127069,673.818,4479.8112781971
"259",2011,74,390013,"DHC",8211.66381075577,8211.66381075577,673.818,7960.3726493772
"260",2011,74,400243,"DHC",6512.73939254915,6512.73939254915,673.818,6313.43826631868
"261",2011,74,400289,"DHC",6163.04173203928,6163.04173203928,673.818,5974.44196101112
"262",2011,74,400314,"DHC",5830.70713583456,5830.70713583456,673.818,5652.27738011282
"263",2011,74,400319,"DHC",5460.87641755134,5460.87641755134,673.818,5293.7641235344
"264",2011,74,400323,"DHC",6116.050798012,6116.050798012,673.818,5928.88903110312
"265",2011,74,400327,"DHC",5966.79773112001,5966.79773112001,673.818,5784.20336703996
"266",2011,74,400328,"DHC",6317.09271825076,6317.09271825076,673.818,6123.77871973732
"267",2011,74,400332,"DHC",6562.59858477869,6562.59858477869,673.818,6361.77168075099
"268",2011,74,400364,"DHC",7137.27965362962,7137.27965362962,673.818,6918.86651171616
"269",2011,74,400412,"DHC",6606.68770393539,6606.68770393539,673.818,6404.51159635864
"270",2011,74,490097,"DHC",6613.86888622227,6613.86888622227,673.818,6411.47302200685
"271",2011,74,500116,"DHC",4858.80836156716,4858.80836156716,673.818,4710.12039476379
"272",2011,74,500372,"DHC",4331.94497877392,4331.94497877392,673.818,4199.37994569033
"273",2011,74,500477,"DHC",6613.86888622228,6613.86888622228,673.818,6411.47302200686
"274",2011,74,500480,"DHC",6613.43375754386,6613.43375754386,673.818,6411.05120902103
"275",2011,74,501905,"DHC",3261.00479806793,3261.00479806793,673.818,3161.21239279505
"276",2011,74,590013,"DHC",6655.85637280317,6655.85637280317,673.818,6452.17561864225
"277",2011,74,600077,"DHC",3564.14045535311,3564.14045535311,673.818,3455.07157297036
"278",2011,74,600083,"DHC",8172.21939605715,8172.21939605715,673.818,7922.13530221178
"279",2011,74,600084,"DHC",5953.17746225685,5953.17746225685,673.818,5770.99990203772
"280",2011,74,600087,"DHC",8729.05903002355,8729.05903002355,673.818,8461.93467715811
"281",2011,74,600089,"DHC",4847.44297220629,4847.44297220629,673.818,4699.10280603843
"282",2011,74,600106,"DHC",3314.99120476656,3314.99120476656,673.818,3213.54672177221
"283",2011,74,600107,"DHC",4244.27272621436,4244.27272621436,673.818,4114.39061618682
"284",2011,74,600143,"DHC",4646.29609497274,4646.29609497274,673.818,4504.11137227561
"285",2011,74,600201,"DHC",8476.78558153231,8476.78558153231,673.818,8217.38123393222
"286",2011,74,600209,"DHC",8096.22847538598,8096.22847538598,673.818,7848.46983557158
"287",2011,74,600211,"DHC",8701.51185439039,8701.51185439039,673.818,8435.23049289882
"288",2011,74,600218,"DHC",3175.22463069677,3175.22463069677,673.818,3078.05724739005
"289",2011,74,600387,"DHC",6253.87103458077,6253.87103458077,673.818,6062.49172928905
"290",2011,74,600412,"DHC",4347.21107889502,4347.21107889502,673.818,4214.17887665819
"291",2011,74,601005,"DHC",5927.0884346861,5927.0884346861,673.818,5745.70924397996
"292",2011,74,601385,"DHC",10619.5484677449,10619.5484677449,673.818,10294.5718577331
"293",2011,74,601936,"DHC",5297.01355988272,5297.01355988272,673.818,5134.91575364308
"294",2011,74,603915,"DHC",3306.93444311114,3306.93444311114,673.818,3205.73651100343
"295",2011,74,604457,"DHC",12114.7242381936,12114.7242381936,673.818,11743.9926551971
"296",2011,74,604614,"DHC",6141.44968006354,6141.44968006354,673.818,5953.51066329208
"297",2011,74,604621,"DHC",6613.86888622228,6613.86888622228,673.818,6411.47302200686
"298",2011,74,605537,"DHC",4934.15615321344,4934.15615321344,673.818,4783.16241324321
"299",2011,74,605604,"DHC",6128.8941904346,6128.8941904346,673.818,5941.33939343191
"300",2011,118,100025,"DHC",2054.61191088783,2856.18542532955,673.818,2768.78119529964
"301",2011,118,100031,"DHC",2979.04114832685,4141.26573695925,673.818,4014.53581953927
"302",2011,118,100035,"DHC",828.094417913473,1151.16202466634,673.818,1115.93446923057
"303",2011,118,100036,"DHC",1084.26782504494,1507.27733185822,673.818,1461.15203009585
"304",2011,118,100039,"DHC",1162.0346525316,1615.38362583251,673.818,1565.95008388993
"305",2011,118,100043,"DHC",6814.28088929323,9472.76206127453,673.818,9182.87910518923
"306",2011,118,100045,"DHC",2028,2819.1913090124,673.818,2732.91916313349
"307",2011,118,100047,"DHC",1885.82027406738,2621.54246893991,673.818,2541.31872052485
"308",2011,118,100053,"DHC",2555.02513548229,3551.82675357983,673.818,3443.13469183791
"309",2011,118,100056,"DHC",2848.99999999999,3960.49114367667,673.818,3839.29324248879
"310",2011,118,100058,"DHC",2785.32312123593,3871.97176340218,673.818,3753.48270884835
"311",2011,118,100139,"DHC",1399.4226376838,1945.38468333007,673.818,1885.85253641463
"312",2011,118,100338,"DHC",2338.79482014388,3251.2376876296,673.818,3151.7441728839
"313",2011,118,100339,"DHC",534.380532997698,742.860431130435,673.818,720.127612936339
"314",2011,118,190195,"DHC",1543.43950909988,2145.58740140076,673.818,2079.92870392328
"315",2011,118,200007,"DHC",2460.74356111846,3420.7627520776,673.818,3316.08147620216
"316",2011,118,200538,"DHC",3392.58094765228,4716.14138202285,673.818,4571.81927234738
"317",2011,118,290002,"DHC",5270.62753824375,7326.87739095571,673.818,7102.66222929261
"318",2011,118,290022,"DHC",2342.83178706696,3256.84961172444,673.818,3157.18436236369
"319",2011,118,290056,"DHC",1010.27295823319,1404.41456784085,673.818,1361.43704514351
"320",2011,118,300009,"DHC",2789.79148679388,3878.18338931266,673.818,3759.50424822764
"321",2011,118,300014,"DHC",2621.33767016274,3644.01004818028,673.818,3532.49701766836
"322",2011,118,300031,"DHC",3219.21463491696,4475.13901410425,673.818,4338.19199507117
"323",2011,118,300036,"DHC",898.649826453642,1249.2434815501,673.818,1211.01446334405
"324",2011,118,300044,"DHC",1467.70478893406,2040.30600846093,673.818,1977.86910429028
"325",2011,118,390002,"DHC",6426.33531190351,8933.46580873661,673.818,8660.08625375863
