"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"2005","Total","Abalones, winkles, conchs","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Mussels","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Mussels","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","10",""
"2005","Total","Mussels","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro","Bulgaria","12,241",""
"2005","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","14",""
"2005","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","856",""
"2005","Total","Anglerfishes nei - Lophiidae","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Anglerfishes nei - Lophiidae","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Anglerfishes nei - Lophiidae","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Bluefish - Pomatomus saltatrix","All presentation forms","Human consumption","Euro","Bulgaria","349,414",""
"2005","Total","Bluefish - Pomatomus saltatrix","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","83",""
"2005","Total","Bluefish - Pomatomus saltatrix","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","4,210",""
"2005","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro","Bulgaria","116,506",""
"2005","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","56",""
"2005","Total","Atlantic bonito - Sarda sarda","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","2,073",""
"2005","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","European seabass - Dicentrarchus labrax","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Soft clam - Mya arenaria","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Soft clam - Mya arenaria","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Soft clam - Mya arenaria","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro","Bulgaria","45,638",""
"2005","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","15",""
"2005","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","3,126",""
"2005","Total","Warty crab - Eriphia verrucosa","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Warty crab - Eriphia verrucosa","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Warty crab - Eriphia verrucosa","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Garfish - Belone belone","All presentation forms","Human consumption","Euro","Bulgaria","10,125",""
"2005","Total","Garfish - Belone belone","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2",""
"2005","Total","Garfish - Belone belone","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","4,602",""
"2005","Total","Gobies nei - Gobiidae","All presentation forms","Human consumption","Euro","Bulgaria","57,343",""
"2005","Total","Gobies nei - Gobiidae","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","49",""
"2005","Total","Gobies nei - Gobiidae","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,170",""
"2005","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Mediterranean horse mackerel - Trachurus mediterraneus","All presentation forms","Human consumption","Euro","Bulgaria","51,084",""
"2005","Total","Mediterranean horse mackerel - Trachurus mediterraneus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","29",""
"2005","Total","Mediterranean horse mackerel - Trachurus mediterraneus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,738",""
"2005","Total","Beluga - Huso huso","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Beluga - Huso huso","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","1",""
"2005","Total","Beluga - Huso huso","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Common stingray - Dasyatis pastinaca","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Common stingray - Dasyatis pastinaca","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Common stingray - Dasyatis pastinaca","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Leaping mullet - Liza saliens","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Leaping mullet - Liza saliens","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","1",""
"2005","Total","Leaping mullet - Liza saliens","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Golden grey mullet - Liza aurata","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Golden grey mullet - Liza aurata","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","1",""
"2005","Total","Golden grey mullet - Liza aurata","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Mediterranean mussel - Mytilus galloprovincialis","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Mediterranean mussel - Mytilus galloprovincialis","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","10",""
"2005","Total","Mediterranean mussel - Mytilus galloprovincialis","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Flathead grey mullet - Mugil cephalus","All presentation forms","Human consumption","Euro","Bulgaria","10,184",""
"2005","Total","Flathead grey mullet - Mugil cephalus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","6",""
"2005","Total","Flathead grey mullet - Mugil cephalus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,591",""
"2005","Total","Surmullet - Mullus surmuletus","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Surmullet - Mullus surmuletus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Surmullet - Mullus surmuletus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Red mullet - Mullus barbatus","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Red mullet - Mullus barbatus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","1",""
"2005","Total","Red mullet - Mullus barbatus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","So-iuy mullet - Mugil soiuy","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","So-iuy mullet - Mugil soiuy","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","So-iuy mullet - Mugil soiuy","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Marine fishes nei - Osteichthyes","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Marine fishes nei - Osteichthyes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","0",""
"2005","Total","Marine fishes nei - Osteichthyes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Picarels nei - Spicara spp","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Picarels nei - Spicara spp","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Picarels nei - Spicara spp","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","European pilchard(=Sardine) - Sardina pilchardus","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","European pilchard(=Sardine) - Sardina pilchardus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","European pilchard(=Sardine) - Sardina pilchardus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Thornback ray - Raja clavata","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Thornback ray - Raja clavata","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Thornback ray - Raja clavata","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Sea snails - Rapana spp","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Sea snails - Rapana spp","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","511",""
"2005","Total","Sea snails - Rapana spp","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Gilthead seabream - Sparus aurata","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Gilthead seabream - Sparus aurata","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2005","Total","Gilthead seabream - Sparus aurata","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","Pontic shad - Alosa pontica","All presentation forms","Human consumption","Euro","Bulgaria","62,675",""
"2005","Total","Pontic shad - Alosa pontica","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","38",""
"2005","Total","Pontic shad - Alosa pontica","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,662",""
"2005","Total","Silversides(=Sand smelts) nei - Atherinidae","All presentation forms","Human consumption","Euro","Bulgaria","367",""
"2005","Total","Silversides(=Sand smelts) nei - Atherinidae","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","1",""
"2005","Total","Silversides(=Sand smelts) nei - Atherinidae","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","459",""
"2005","Total","Common sole - Solea solea","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Common sole - Solea solea","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","0",""
"2005","Total","Common sole - Solea solea","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2005","Total","European sprat - Sprattus sprattus","All presentation forms","Human consumption","Euro","Bulgaria","1,306,682",""
"2005","Total","European sprat - Sprattus sprattus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2,575",""
"2005","Total","European sprat - Sprattus sprattus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","508",""
"2005","Total","Turbot - Psetta maxima","All presentation forms","Human consumption","Euro","Bulgaria","101,673",""
"2005","Total","Turbot - Psetta maxima","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","13",""
"2005","Total","Turbot - Psetta maxima","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","8,069",""
"2005","Total","Whiting - Merlangius merlangus","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2005","Total","Whiting - Merlangius merlangus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","3",""
"2005","Total","Whiting - Merlangius merlangus","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Total fishery products","All presentation forms","Human consumption","Euro","Bulgaria","1,697,664",""
"2006","Total","Total fishery products","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","4,388",""
"2006","Total","Total fishery products","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","387",""
"2006","Total","Aquatic animals","All presentation forms","Human consumption","Euro","Bulgaria","1,697,664",""
"2006","Total","Aquatic animals","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","4,388",""
"2006","Total","Aquatic animals","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","387",""
"2006","Total","Freshwater and diadromous fishes","All presentation forms","Human consumption","Euro","Bulgaria","10,649",""
"2006","Total","Freshwater and diadromous fishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","7",""
"2006","Total","Freshwater and diadromous fishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,521",""
"2006","Total","Crustaceans and molluscs","All presentation forms","Human consumption","Euro","Bulgaria","164,984",""
"2006","Total","Crustaceans and molluscs","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2,122",""
"2006","Total","Crustaceans and molluscs","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","78",""
"2006","Total","Finfish","All presentation forms","Human consumption","Euro","Bulgaria","1,532,680",""
"2006","Total","Finfish","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2,267",""
"2006","Total","Finfish","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","676",""
"2006","Total","Finfish and invertebrates","All presentation forms","Human consumption","Euro","Bulgaria","1,697,664",""
"2006","Total","Finfish and invertebrates","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","4,388",""
"2006","Total","Finfish and invertebrates","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","387",""
"2006","Total","Diadromous fishes","All presentation forms","Human consumption","Euro","Bulgaria","10,649",""
"2006","Total","Diadromous fishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","7",""
"2006","Total","Diadromous fishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,521",""
"2006","Total","Sturgeons, paddlefishes","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Sturgeons, paddlefishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2006","Total","Sturgeons, paddlefishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Shads","All presentation forms","Human consumption","Euro","Bulgaria","10,649",""
"2006","Total","Shads","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","7",""
"2006","Total","Shads","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,521",""
"2006","Total","Marine fishes","All presentation forms","Human consumption","Euro","Bulgaria","1,522,031",""
"2006","Total","Marine fishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2,260",""
"2006","Total","Marine fishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","673",""
"2006","Total","Flounders, halibuts, soles","All presentation forms","Human consumption","Euro","Bulgaria","117,308",""
"2006","Total","Flounders, halibuts, soles","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","15",""
"2006","Total","Flounders, halibuts, soles","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","8,035",""
"2006","Total","Cods, hakes, haddocks","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Cods, hakes, haddocks","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","0",""
"2006","Total","Cods, hakes, haddocks","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Miscellaneous coastal fishes","All presentation forms","Human consumption","Euro","Bulgaria","27,006",""
"2006","Total","Miscellaneous coastal fishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","24",""
"2006","Total","Miscellaneous coastal fishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,107",""
"2006","Total","Miscellaneous demersal fishes","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Miscellaneous demersal fishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2006","Total","Miscellaneous demersal fishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Herrings, sardines, anchovies","All presentation forms","Human consumption","Euro","Bulgaria","1,269,322",""
"2006","Total","Herrings, sardines, anchovies","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2,153",""
"2006","Total","Herrings, sardines, anchovies","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","590",""
"2006","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Euro","Bulgaria","5,152",""
"2006","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","6",""
"2006","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","904",""
"2006","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Euro","Bulgaria","99,070",""
"2006","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","61",""
"2006","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","1,638",""
"2006","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Euro","Bulgaria","4,172",""
"2006","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2",""
"2006","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","2,781",""
"2006","Total","Marine fishes not identified","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Marine fishes not identified","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2006","Total","Marine fishes not identified","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Crustaceans","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Crustaceans","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":","z"
"2006","Total","Crustaceans","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2006","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Shrimps, prawns","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Shrimps, prawns","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":","z"
"2006","Total","Shrimps, prawns","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Molluscs","All presentation forms","Human consumption","Euro","Bulgaria","164,984",""
"2006","Total","Molluscs","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2,122",""
"2006","Total","Molluscs","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","78",""
"2006","Total","Abalones, winkles, conchs","All presentation forms","Human consumption","Euro","Bulgaria","164,984",""
"2006","Total","Abalones, winkles, conchs","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","2,122",""
"2006","Total","Abalones, winkles, conchs","All presentation forms","Human consumption","Euro/Tonne","Bulgaria","78",""
"2006","Total","Mussels","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Mussels","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2006","Total","Mussels","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Euro","Bulgaria",":",""
"2006","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Tonnes product weight","Bulgaria",":",""
"2006","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Euro/Tonne","Bulgaria",":",""
"2006","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro","Bulgaria","1,578",""
"2006","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Tonnes product weight","Bulgaria","3",""
